target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
CD209 0.162645359128773 1.87791499259159 0.164610143443483 4.60200112127644 0.513880412870136 0.12422562243748
CSF.1R 0.762311792595558 48.0092974087146 0.725293795615624 53.0381031945622 0.288511025286817 0.254787938247638
Lag3 0.0506988052822666 0 0.0508135701449297 0 0.500711692129682 NaN
Keratin17 0.199978965672567 38.419431684326 0.207459406811037 35.5905305435662 0.561533503572306 0.600277338985419
CD20 0.836319853026651 78.9325858509221 0.75129512789109 82.9840671961343 0.0111838006638483 0.0180456614911919
PD1 0.808088826845427 6.44270426678558 0.812014565659702 6.44144706910797 0.507443718652282 0.500157195330219
CD45 0.324212821483639 88.5229030744297 0.323448879188233 88.5929176984929 0.47573900729488 0.470341420631121
phospho.S6 0.230680934036361 78.4068350626429 0.217210366447415 81.3665998562621 0.213581363313189 0.195050676453754
CD11c 1.05344135182762 19.6352509866215 1.02221497632009 22.7459062150677 0.38509653302888 0.279087010811204
CD8 0.788712508052636 30.5567727129165 0.781426237067124 31.1233660355871 0.454745898311229 0.463459521393312
CD4 0.744103873022323 64.7506116356392 0.731484534692413 65.8236002596804 0.441642721010142 0.461905584236812
CD63 0.558580935280644 0.0578268743140009 0.555555871153975 2.4546117406301 0.490029739387505 0.0413857075423397
CD31 0.912395038168859 16.1770010743967 0.927308780084118 16.1142746800403 0.530689408298432 0.503540487469939
Beta.catenin 0.368502096490021 66.1093210341589 0.350126718270668 69.7141607949332 0.309226751808581 0.280619746169511
H3K9ac 0.263605880710872 79.1957379200895 0.256324576276718 80.4347146195922 0.378504459750904 0.368956676442008
MPO 0.191158440961595 0.246704404596885 0.191593609425979 0.245691140351365 0.501115657741414 0.50114499402916
CD163 0.578639452682626 0 0.583687629266635 0 0.504105685917482 NaN
CD45RO 0.581017033140602 79.7578094788576 0.577252222826161 80.0463881476068 0.453321653455099 0.45357840792377
HLA.DR 0.715932915805626 78.5628266027458 0.693357077539182 79.8303045010422 0.202999047174255 0.242754630261899
CD3 0.514543627435566 77.7599325216931 0.510745842157046 78.3397232634498 0.474330870248104 0.459092714788217
CD16 0.0569261848662578 0.0187686276928822 0.057468384467338 0.0222949015957363 0.508557016650203 0.452535740743704
PD.L1 0.282515794271517 3.23504925055654 0.282904967434307 3.58879377557451 0.501209750836338 0.438663456469384
Pan.Keratin 0.261884174018683 74.4860780219783 0.238057519935172 78.7164435325524 0.228155475304622 0.210562794694785
Keratin6 0.285749758583765 50.2827853511008 0.26649465734575 57.0051770937532 0.303673455880168 0.283260316074999
CD68 0.557945621622967 12.9985778473923 0.554460631937585 12.2877934369637 0.48484304917226 0.542799376908884
IDO 0.172542568299743 0.523127386030585 0.172114653889115 1.35389724108547 0.497401292723599 0.0748652037781628
OX40 0.18193512609158 0 0.183152170126617 0 0.503313617204911 NaN
Ki67 0.0315410921028863 0 0.0319794650128924 0 0.508323558189102 NaN
H3K27me3 0.352992232357899 84.0874746598962 0.346727162470195 85.0072328686467 0.430912264115911 0.40517023608868
CD11b 0.998062974805078 42.9895713740448 0.983141407244772 44.1789209281948 0.445371223589442 0.434365216882879
HLA_Class_1 0.348171095392834 68.4387715665779 0.346455535250493 68.6880691731748 0.465930372036556 0.472195888328883
