target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
FoxP3 -0.0396463820244518 0.0984926482408576 -0.0687769677941513 -0.0282085687624469 0.140380823294891 0.681959005762223 0.697105063383862 0.828744619416842
CD56 0.0700222621193292 0.510807831390411 0.170809350073428 -0.0742759180198638 0.39192447314545 1.68505160031713e-05 0.112575318920296 0.535945215314934
PD1 -0.295873545899968 1.20748777550172 0.0330176859463494 0.376173427119128 7.2846819871273e-05 9.4777391517742e-45 0.743604845412605 7.46437431961973e-06
OX40 -0.0130243385343403 -0.00488173227930822 0.0939735506282508 -0.00382207972559044 0.420771313274322 0.977026932162921 0.530534064933378 0.977633849218559
EGFR 0.0237574143836128 0.906807410217219 0.0179100037810728 0.239191522137496 0.178056657386013 1.09653394458306e-39 0.829131283545066 0.000850272427673413
CD4 -0.119761604890239 0.982555222843413 0.185488100592696 0.0512656889797557 0.00127021801948191 1.50941921882918e-81 0.00344182298193836 0.349903874874104
CD209 -0.037372272453103 0.323205082546399 0.263805076317752 0.491889282037626 0.476836426001039 0.0117903935397548 0.044930846204604 9.48757130398396e-06
CD163 0.0311308263918721 -0.0400795870741963 -0.0992937487849064 0.0990353239030458 0.369952007944933 0.762272065830428 0.525901058786347 0.44494575575913
CD31 -0.00677962840572149 0.879527924079742 0.25428106312712 0.229046478611545 0.796468578438456 1.21968038815176e-14 0.0536312622721264 0.0170100808988098
Ki67 -0.0838834771626942 0.320461389476858 0.0537116019944674 0.140821718532299 0.00872494060179652 0.0344600988695939 0.658782908099927 0.271650836719974
CD16 0.018131588089387 0.729278065937008 0.15331971879628 0.194071874624449 0.635289652165923 7.31588516608483e-11 0.220698599369046 0.0353289795570479
CSF.1R -0.199643174441669 1.06482328732486 -0.236075870081568 0.299577776819364 0.00023151243057183 6.53146086215308e-113 2.46416926116784e-05 1.1088968833737e-11
IDO -0.00160788266445109 0.507624885802651 0.471002984803004 0.0600388437362372 0.943570308597675 4.2927094943768e-06 1.04554599100993e-05 0.53981444035825
PD.L1 -0.151263001887958 0.436156441300066 -0.0235812325234249 0.0432251522878274 7.88293121908342e-05 3.83844823281484e-06 0.805276331508702 0.703637617035562
CD11c -0.242674909482683 0.959046066238277 0.115598830039286 0.194797625469593 0.00255376462918061 1.07951153067549e-33 0.194482159274695 0.00512555015309627
CD68 -0.0110163725562536 1.00266769459445 0.0526160318858283 0.0661292794065734 0.760669855806426 1.47821168335834e-20 0.637367247089073 0.504264889744358
CD63 -0.0193478401327975 0.504842220110591 0.247738131397136 0.183891951670605 0.485550533944761 1.50899575808252e-06 0.0255478764236746 0.0625728589894354
Keratin17 -0.0798835278049175 0.275780864276533 -0.0106264836220711 0.408541631675102 0.0620489242873458 0.05222940784822 0.938194273230094 0.00199620149664739
CD138 0.00537918980504559 0.992411643915311 -0.202980607809268 0.3203965510406 0.791748650236219 8.78872515900252e-71 0.000814413446730814 4.83301766491275e-08
CD20 -0.226706051432535 1.07001734266797 -0.251626796447637 0.30466527831132 1.46207962460786e-06 1.06084247199943e-121 6.97164808185723e-06 2.37844289850475e-10
HLA.DR -0.0899020591381409 1.0086374164273 0.193296131225332 -0.104839232108517 0.027624316541232 7.67721035724494e-72 0.00770604605989916 0.0856665483320194
MPO -0.0216055613967746 1.61754387066623 0.079047665569165 0.249688593471416 0.596189253200524 1.92945489079665e-36 0.485410699942586 0.040444529441154
CD45 -0.0388502500206462 1.0833933713741 -0.01784574412685 -0.0227055919034641 0.0399781179941098 1.57120095618078e-178 0.660842166952733 0.509114399352695
H3K27me3 -0.0388931397583428 1.17717004896034 -0.0638963824741939 0.0832022234395127 0.101204241117043 7.25593908190093e-62 0.458776703235135 0.291566690387812
CD45RO 0.00302724623255306 1.18497323746014 -0.102620570459828 -0.0544425548526197 0.934745751655843 2.77426368127353e-141 0.0700178704948189 0.29599895948689
CD8 -0.0170329269216845 0.809908083427785 -0.120525971362004 0.332649474402157 0.538350401583149 1.97400077718283e-15 0.284036064854922 8.25180364821309e-05
p53 0.0151768586974225 1.00746806661866 0.158117795775833 -0.086085965879694 0.357067731427707 5.46839703110835e-36 0.0811413294040106 0.280220382569371
CD11b -0.0338648416924017 1.21089756677325 0.149493036078646 -0.0546446496616674 0.270586884935557 3.01077839414802e-57 0.0766394046498243 0.535754507361682
Keratin6 -0.000181246265922383 1.00685370023249 0.13774376670521 -0.093142286905829 0.985894330730573 5.49514062230938e-133 0.00111283355544457 0.00304747118599239
H3K9ac -0.270077890709714 1.11161267953163 0.313453743064333 0.0735967226866377 8.35431015886192e-13 8.79897260241389e-97 1.0953116398998e-05 0.244876903428404
CD3 -0.0277649861992928 1.12194982431449 -0.0816382248447969 0.153935329447842 0.131252748297724 4.25843599740641e-127 0.135676783127371 0.00177657317284137
phospho.S6 -0.213053442518689 0.880129986290374 -0.124347138986354 0.493627737641488 1.85834752483843e-06 1.13565236569067e-44 0.10086722929104 1.21289715232249e-14
Beta.catenin 0.00374801360723672 0.951065750155623 -0.180312109047659 0.315388686612857 0.866411284770094 5.26444032657282e-45 0.018746618922028 1.56199064310677e-06
HLA_Class_1 -0.0441209303926176 0.968170658231795 -0.0754236499893948 0.209996380592114 0.0203976206255897 1.97005524654392e-89 0.220814652683852 7.6577028335454e-05
Pan.Keratin -0.00174740150992332 1.09668023476723 0.0846087915338513 -0.144780981813375 0.896341151509663 1.27393334157495e-142 0.036720307956207 1.02405178402005e-06
