target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
Lag3 -0.0262534626176089 0.348434427673506 -0.164855847574674 -0.0352131154253573 0.389743224897919 8.15424954088516e-05 0.35995690246103 0.862047512995441
CD31 0.0131245259014208 0.491450729601214 0.0610428830168137 0.385713276479735 0.684224003737942 1.28943215495117e-05 0.64758316705005 0.000972485078137971
CD11c 0.0156531086714054 0.554130197840026 0.316145461919706 0.236823267258858 0.392531354413661 6.19265678491586e-46 6.46532218616803e-11 1.22656199535846e-06
CD63 -0.0517320511929077 0.567729551481001 0.0489409445513354 0.190702636359584 0.0673550767446428 2.06854931626509e-16 0.574168566060717 0.0564563989742571
p53 0.061353007742301 0.636149866102444 0.230366626502188 0.487450032955786 0.00393951682967995 7.52389148514766e-15 0.0102639502873152 1.06636730163275e-09
CD8 -0.0752878428419684 0.406479425569215 0.000433267104205147 0.341004357260139 0.0424010019544922 7.15205945129437e-15 0.996695002273685 0.000433078830191511
CD45 0.0216729099610637 0.908198560159821 0.0779919126900914 0.0523237157887818 0.0593359303007888 2.52195125282202e-170 0.0145968394379259 0.0910761441225083
phospho.S6 0.101580666326184 0.73777245803585 0.0809884338872479 0.291571648726988 0.0620595145784653 2.87776564706577e-45 0.244428756686753 2.54654182551327e-05
CD138 -0.432201061416525 -0.11031885736836 -0.114643614473481 -0.0413589492190889 2.52266946160706e-10 0.182559928748778 0.366297634061881 0.777831226086613
CD4 -0.0220122986658636 0.709503116612475 0.240248503283858 -0.00997696382785013 0.43341126641532 4.41843032284515e-46 0.000906657531807978 0.91699544955274
CD45RO -0.0462130613795314 0.801970756379788 0.276248416147254 -0.182087665709809 0.0137894278500927 1.65781941184546e-114 1.31033763855125e-10 0.000545455710010793
Beta.catenin 0.0306634551518727 0.710122157220852 0.204821904199463 0.215200575409598 0.143290078452783 3.56012715725585e-49 0.000197043379144314 2.56091717677736e-05
CD3 0.0253874828915802 0.866445102454489 0.0601595090829832 0.128197985236566 0.267135120622145 1.92545370414178e-73 0.344497725654523 0.0820767625634234
PD.L1 0.0162454620047535 0.757837546276301 -0.05474247122488 0.352448060812132 0.403248101728488 7.19576032159898e-57 0.393072046150609 1.75839911585433e-07
H3K9ac 0.0438164715145275 0.883436179090067 0.13455750084566 0.0733744993536302 0.0686474729970865 1.64352613994545e-118 0.00206372296604127 0.125925702281739
MPO -0.12084922282668 -0.108633382872944 -0.0675617166021148 0.21143095180966 1.39223755490568e-05 0.469189598438997 0.694490427928732 0.135293542692946
CD16 0.0127540523443745 0.788749630682956 0.129730791072694 0.0309690979788552 0.683742447809012 2.98736988954145e-59 0.0249492071788765 0.619192476623134
CD68 -0.00769564833606503 0.52609743455929 0.177311985735515 0.207251242474571 0.800098463233359 1.10325817043613e-16 0.0437911673430539 0.0306996709229922
HLA.DR 0.0288448082190555 0.478694773789453 0.377285084243022 0.237435438611938 0.220069164662539 2.56514865332413e-25 3.34889729174722e-10 6.51447361907067e-05
CD20 -0.111897681491518 0.0302722845705558 0.17069081692401 0.43818090764629 0.00569791029206363 0.709248347943794 0.195215040828471 3.84478726495659e-05
IDO -0.00534749075062653 0.423153249640083 0.370106846313468 0.185118383341107 0.814591551099111 1.8596588902055e-12 3.62629166990493e-08 0.0156531161301879
EGFR 0.0576655315459948 0.480145914513296 0.452203436723442 0.302913816979303 0.0669617017888194 2.49598777770395e-06 0.000140532418880135 0.0134098773967935
Keratin6 0.00483330230326226 0.896024732297405 0.15261739783584 0.00628212072271828 0.811625205831817 3.67138572637562e-77 0.00510949969370916 0.910530235829111
Pan.Keratin 0.0316082810055841 0.857134595021147 0.123578359991081 0.0911529138648532 0.259640911984211 5.53604716379528e-44 0.117530579534915 0.245946474969512
PD1 -0.163206091899963 0.330252986709408 -0.134709091271962 -0.29126980874383 3.59364432205769e-08 8.81489964321243e-07 0.355590060950836 0.0686111487746875
CSF.1R -0.0251238678775645 0.514661125384347 0.259618960833635 0.160781686562442 0.486069150333474 6.22657787676987e-19 0.00069584072850441 0.0630187438806835
CD11b 0.00961390972328795 0.744957475207357 0.176071033613794 0.126359426814414 0.665778800919032 5.82045864213643e-46 0.00218353233721583 0.0465155432982908
Keratin17 -0.0255032341333226 0.961519492588313 -0.150641043135047 0.229396741976626 0.505547546253678 3.96706571267019e-63 0.0403307592430307 0.000566755259611094
Ki67 -0.0796448044392641 0.488204856580178 0.328124192234637 -0.173378514563998 0.0862752283212701 0.00603778655711144 0.0233540539680223 0.291103648720812
HLA_Class_1 0.0431229216513566 0.643716467167031 0.14616670800662 0.326615966584661 0.0156778851218934 2.00124334671867e-60 0.00141522308478559 6.58667119637041e-16
H3K27me3 0.00818622438861335 0.926756631888959 0.0176799807674858 0.0689705070097352 0.772364407875343 6.52371834537272e-121 0.711169270280029 0.195414996761077
