target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
OX40 -0.0271292089350499 -0.0157173389753372 -0.0200916562132485 -0.0256442213801085 0.0040399212419273 0.880234130600129 0.846775241449716 0.860415771138474
EGFR -0.0403126090501497 0.260218330688313 0.0161948083302262 0.588880312683074 0.276175378004697 0.00348446947885627 0.873639607021651 4.96576719019555e-19
FoxP3 -0.072736294424194 -0.0434443989791309 -0.0337858651951523 -0.0331278311078101 0.00103683954493317 0.840823671037238 0.827749922166154 0.84947577555128
CD138 -0.00157310811602751 0.698186988208716 0.318503841385759 -0.042916959095893 0.958739791019368 3.70127938184929e-19 0.000540511492767312 0.69705014758304
CD3 0.0121473458989615 1.04529761126345 -0.143378217424039 0.0669721130322133 0.363252302275604 5.96271293131649e-182 0.000198530478738307 0.11406776920866
CD20 0.000953451496038132 0.245989026886024 0.173501364700805 0.661829206441791 0.968574149660509 9.15090440282323e-09 0.00395820764088074 1.69854426728989e-35
CD45 9.96898208515256e-05 0.893502743662445 0.128658651662434 -0.0198938466101884 0.991456276176977 1.30648498034768e-220 1.41942187576086e-06 0.454001997032449
phospho.S6 -0.0855100452638813 0.612426280362879 0.327531069580969 0.380813764517107 0.00901197907361695 1.46684929067727e-35 7.94572349827157e-07 5.72581141654052e-08
Lag3 -0.0241861282415014 0.119035032205273 -0.0811668221012091 0.102329599070198 0.59046521820051 0.148267749253137 0.415120829756031 0.328477147715058
PD1 -0.0736044802099204 0.27144250387345 -0.0881583650987372 0.264739600646192 6.98091097414999e-06 5.04970989622939e-10 0.163932404064612 0.00357291917839429
CD68 0.0185021022808812 0.505812611124824 -0.11335073980623 0.524427043036559 0.533123054563432 4.19642039621155e-22 0.0599495779249027 9.91112705577512e-09
IDO -0.190299567184665 0.0503319151390666 0.0725441034172288 -0.0751755363801927 6.2259471265003e-06 0.533774501477127 0.536548944417886 0.642441598018499
Ki67 -0.0322568541230207 0.412548143297939 0.154023075433258 0.257100675193683 0.408925647267575 0.00598402868166687 0.365988977259085 0.0365922588355513
H3K9ac -0.00553337025581865 0.842614932516556 0.133131049377059 0.135320336022771 0.775804064105501 1.36798474120695e-90 0.00398543662570129 0.007062567082621
Beta.catenin -0.00747501239679282 0.605492771205063 0.109508029663587 0.468642164266688 0.750545568369231 1.32774447977592e-31 0.0956338912668969 6.82733209120898e-16
MPO -0.141554884281801 -0.0552677329832671 -0.277006919664308 0.132140276474973 0.00192882444869722 0.79101229363087 0.32791848315691 0.503264508244926
CD4 -0.00252487619656582 0.859964981412222 0.0683913215374668 0.0718193843299206 0.891629359736126 1.71099158418272e-134 0.193268987997987 0.174980208909675
CD31 0.00686795656854944 0.838226752799344 0.269962244326424 -0.0213291359852369 0.700409172236315 1.63478975788381e-43 0.000263946923359604 0.833576452537742
CD209 0.0142016562754225 0.869511508592834 0.217464391899278 0.153090906141795 0.702308487963361 3.60062945739738e-57 1.06660604468805e-05 0.0253989761626425
CSF.1R -0.350541507946643 0.0717041274791326 0.0855409808606595 -0.041242579165302 1.84131857305516e-06 0.524997160079036 0.389233544754618 0.778232703084489
Pan.Keratin -0.00697655445207848 0.956044114313342 0.0543942422706686 -0.0300916215731226 0.606794836450771 3.79610375446777e-147 0.149942052314189 0.459763409743441
Keratin17 -0.223275938306498 0.321965190742226 0.0702896682605767 -0.221891089875507 0.00663101591857552 0.163353634859543 0.744057494096242 0.338697548632248
HLA.DR 0.00773945764158392 0.751419999943012 0.214792541175193 0.103607301505476 0.692028592682832 1.23553694560616e-76 1.28484176966571e-05 0.0408946878590584
Keratin6 0.000103954239458673 0.932601103092703 0.080197495908971 -0.0103675573962589 0.996163656003034 1.3247503513663e-112 0.0935567664394143 0.868813636046887
PD.L1 -0.22177282750081 0.198494349988657 -0.0392267615002828 0.0932739598508487 3.55696942262778e-08 0.0175904717962692 0.652612509364612 0.453986853920025
CD11c -0.0151551696018636 0.444233315751557 0.124467675032047 0.38610897715215 0.643828045327325 3.35313627853101e-33 0.0262873047714646 2.11629547927888e-09
CD16 -0.0328004313921516 0.554647392970022 0.247829577212365 0.04679769031758 0.187167785520124 2.04030787843032e-25 0.00185052084809752 0.671864511550523
CD8 -0.0255167271616244 0.767047543287905 0.058950886496663 0.156214215287995 0.230076768407838 2.19969410808755e-84 0.230981236855877 0.00991228209234727
CD63 -0.00273042993936483 0.272819071399357 0.198448583904245 0.32282881727533 0.932538208010985 0.0016404887960747 0.118401004559517 0.00862345906795688
CD11b 0.0158744580912273 0.569027788052625 0.242221017285024 0.285880795169136 0.418899147773235 3.16559806391783e-15 0.00272097144762354 0.000309062507008453
H3K27me3 0.00972519809599388 0.871765192474306 0.153965288790046 -0.0284422404086877 0.635140940203695 2.9267289794537e-87 0.00384506944865092 0.667358503131936
HLA_Class_1 0.0262783955541907 0.752195263224264 0.210784833641624 0.111181228605743 0.0885678575448071 1.8822703123744e-108 1.49615378603896e-09 0.00117000444910941
CD45RO 0.00824632450016572 0.912421221149139 -0.026393182576669 0.136860916285504 0.596523635920615 4.46298660524218e-153 0.540436413430412 0.00226455067558575
