target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
Ki67 -0.263563098423311 -0.0779343307853338 -0.0563967363022947 -0.0561271397036312 0.00476657552626226 0.783779037131428 0.804589434934692 0.7930902842928
CD16 -0.3496737382914 0.0191479342762244 -0.0508283288623128 0.00451438738564002 0.00765046784535032 0.94759030471558 0.821277598800098 0.979172210235553
CD11c -0.320603418788743 -0.0173948385938537 -0.166807195088613 0.202342637782076 0.00141937211000662 0.934940404677532 0.403631087617832 0.174860291050818
CD68 0.119208896986148 1.50725819808052 0.0721547461284729 -0.021662361238305 0.000880660398760125 2.07548778391123e-90 0.452350255387417 0.772689121610501
CD31 -0.00145854510037256 0.90051056084073 0.143316580906689 -0.0683829298237695 0.958683845034645 8.00498674525259e-22 0.244687862419748 0.630516085535091
CSF.1R -0.44919268367278 -0.0278866796571129 -0.0373774163472514 -0.0484296439769996 0.00184910991895074 0.909378024931236 0.813971048571358 0.810252531091079
CD138 -0.169384034776964 0.654263802864522 0.225153533489366 0.52072013288705 0.0560901314520135 1.24345950054973e-05 0.15234414140396 0.000193254479200493
p53 0.000845694913263563 0.716681083609655 0.211573331756907 0.0751161818717401 0.990935028378312 3.31155845028024e-08 0.212692365340232 0.670083790555479
CD63 -1.93922227700445 1.12915410010107 0.223635634419786 0.0873598660257554 3.49831120819786e-08 2.37041596365265e-76 0.00208617801775658 0.223202984314545
Beta.catenin 0.370374264060932 1.3290980197972 0.101986423700977 0.0126384147230186 0.00935548427060519 9.8710252480533e-32 0.510520382255831 0.919114807301269
HLA.DR 0.225353007136593 1.45212583703156 -0.131412804925852 0.0463097915863317 0.000659658136138374 2.09266322122396e-95 0.15272437397971 0.535285413592313
CD45 -0.482027708216618 0.515063877725527 -0.157405650568372 0.0292503626615613 0.084289502612527 0.0324883535393215 0.386843856790166 0.896721014222567
CD45RO 0.10937429252645 1.22724551199874 0.0846161251180003 -0.00100442432044362 0.000311987795026621 1.95933201583941e-78 0.292387878910767 0.988554560211656
CD11b -0.0501209438918403 0.823501974604124 -0.12666537290153 0.0129348589447655 0.225360449109305 4.90809199902896e-09 0.460856853124327 0.903452729214798
H3K9ac 0.0638222245965249 1.09975424024585 0.0452319912361862 0.117749900640301 0.0155952490166204 8.10466581148668e-99 0.520253852053762 0.0790445367057345
Pan.Keratin -0.0513871606761988 1.07392958175984 -0.160933305560098 0.19106489665935 0.578659829583163 2.01093681103259e-26 0.26574801348052 0.142728172753213
Keratin6 -0.0170654743825511 0.932482628046832 -0.0295483086557398 0.0742517334692711 0.794101180142793 1.60215134560253e-16 0.833481881750722 0.577053756446036
phospho.S6 0.0364857813537225 0.992363408159081 0.0645038438611267 0.109213215374963 0.333135041139508 6.40820088348147e-32 0.570855597879913 0.295656311876492
H3K27me3 -0.0280944936552573 1.11172409076607 -0.0524802297690496 0.144550944550023 0.212348527440221 1.08486730837617e-90 0.499544146309145 0.042146665736158
HLA_Class_1 0.323069254211683 1.18124004040916 0.0141518984382671 0.022044635414453 0.0315424533261011 6.14754205900721e-68 0.869349846794195 0.804839709175017
