target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
CD4 0.126246783361619 8.85219000219997 0.132918695718263 8.88798759703772 0.571127618432595 0.497725211261458
CD31 1.2276438254292 5.131474216632 1.22917717804973 6.32808860776864 0.502216661896775 0.360799589649415
Ki67 0.435488712663207 5.85586584551742 0.440691118225914 6.60178920500106 0.51678789131304 0.445151994448869
CSF.1R 0.125040981685049 1.85677224097185 0.131928637033258 2.13105422206263 0.55442936674704 0.447681151704471
Keratin17 0.252894967379287 1.49468251600372 0.248059132774863 14.2367084617976 0.46939264759112 0.0259637079854241
Beta.catenin 0.528998381833788 43.5211604031338 0.524224432262281 44.4141043538065 0.44449558095983 0.433363260101713
CD16 0.433443595334732 32.3634564077461 0.416282905739125 32.6562811372791 0.440370963744643 0.489392076907516
H3K9ac 0.465610808846459 65.5983112584573 0.454584399035357 67.5349012818564 0.387420459194283 0.396818938613339
PD.L1 0.192477497090877 1.29481641756708 0.194751750469638 2.75764519930464 0.51801776115983 0.145133302191487
CD11c 0.391667466923199 29.2466382674532 0.38769254074453 32.327598540611 0.482530570723977 0.390439461332611
phospho.S6 0.891339598829085 44.3618776909947 0.847702058064825 49.4895720304225 0.128440137116372 0.0596086018244717
CD8 0.273364264576394 35.6735044471518 0.280795978092795 34.2655144232254 0.555781773769163 0.532992095680843
CD63 0.18514276833142 13.7542445838292 0.189966403600379 14.520940074075 0.533812150033182 0.461246899808399
HLA.DR 0.302172801545656 45.8018832415475 0.290334583412251 50.1598448149215 0.396832016691898 0.369774844379097
CD56 0.55868952361881 0.00680060397777793 0.587581451196231 4.16548308389912 0.55485350127505 0.0525522180554852
Pan.Keratin 0.390364625958066 51.3788888758299 0.379398603467053 52.6867374871316 0.327060919047918 0.443085812757261
EGFR 0.344557735785817 8.86003541037857 0.33864824697281 11.2494114732255 0.453111644534728 0.291313899618456
CD138 1.38652979090735 5.29242661103033 1.3831764437391 6.20993042717408 0.491005327757649 0.318373826490836
MPO 0.0534704372660159 0 0.0540695716307553 0.154317815617252 0.503887564239502 0.171718198068957
CD3 0.0970832015441408 49.99125499247 0.0974083707264425 48.8331844487575 0.504607168981005 0.524626945827291
CD45RO 0.260011440452861 35.0524078407889 0.271223008661743 28.9510482021555 0.636049593817824 0.703925075733233
CD11b 0.188444210354884 25.181985903778 0.178481110844921 31.6471019083849 0.41841920038265 0.300615355393699
PD1 0.118640533475462 4.42270984959158 0.124872176307906 5.04700692804341 0.532913550476601 0.458880278679313
H3K27me3 0.527846971305015 62.6407408520406 0.527968713183528 62.4332548830063 0.50081374168105 0.507795285562014
CD68 0.691494002856782 37.4483253679108 0.697821155536333 35.8758477657512 0.521194703934106 0.548145266022782
Keratin6 0.866900961694905 64.4637948039207 0.850419930072092 65.7984656952144 0.386165652005525 0.384084615836401
CD45 0.143685897104363 78.2567267399534 0.142553913008561 78.6900001986844 0.477958109103912 0.462407438384463
p53 0.103238642402146 0.615506484805457 0.113900262916205 0.220067162303054 0.580765689091089 0.721400927917467
HLA_Class_1 0.328465193981024 52.9180342335948 0.253864560253923 72.026307084448 0.00376272430407168 0.00303310307066427
