target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
OX40 -0.0233089030337246 -0.0426785899787456 -0.0429678675953234 -0.0300010482989404 0.0713653333067811 0.791826524119762 0.795167794746649 0.851853470217086
FoxP3 -0.0471808999358403 0.912037299915197 0.204690693379565 -0.0119461722235281 0.578893491375896 2.6317295038879e-19 0.0954838068982908 0.908172660013058
CD16 -0.0123939067935893 1.00185741190355 0.0065292424754967 0.273661353119618 0.5217898932627 1.49651248451374e-43 0.935578493749796 0.00101096549464733
CD138 -0.0293919011333031 0.202251486144653 0.214852719919925 0.507224635508962 0.497632435272529 0.0854611978646352 0.0801998446193633 6.85925356654937e-06
PD.L1 -0.0345582857841268 0.783363659158957 0.210422168629718 0.0991676365166424 0.215723644190499 1.17382956031825e-20 0.0301864233884665 0.206228367724904
Ki67 0.0300351473435298 0.75773725695122 0.125173054370311 -0.0626941152447317 0.702584324376627 1.14430577208973e-12 0.237858689093071 0.534205096448355
Lag3 0.0328807580702832 0.475157364093987 -0.260571677664247 0.291278238619867 0.415088331251399 1.15730542419601e-06 0.0709970083620306 0.0165933830742914
CD56 -0.0114674516799477 0.710592771936409 -0.254647653194956 -0.0344309421379374 0.636236055777753 1.33928441084435e-12 0.0405909075257063 0.739563084267527
PD1 -0.0435957253267262 1.11788778108407 -0.232670313261389 0.170152792939364 0.396035129706655 4.74282891812854e-63 0.0133076596132464 0.0412203282099957
CSF.1R -0.0190671980864618 1.07512346025544 0.0468391658987874 0.0279782251466426 0.346284543079173 2.21115041926153e-123 0.368332607572138 0.62114593624887
IDO -0.115202854418803 0.48236194972906 0.111585466083167 0.507650370315132 0.112320962191288 2.91885171586434e-07 0.276377892815816 3.04570878978817e-07
CD63 -0.0795028763826705 0.390138086505272 0.00827462653680801 0.0312927050325754 0.021537281958129 0.000700896917430057 0.93480675131072 0.759549171031953
CD20 0.0623218185193546 0.970130480833534 0.0190300300825053 0.417773491668222 0.0181995631076391 4.74371106381383e-33 0.821454406124964 3.30848471824661e-06
CD209 0.0166287089447827 0.704887597625578 0.174534365058587 0.510429179143962 0.141213354051459 2.22345812513794e-10 0.133320613276025 3.44415108111522e-08
EGFR 0.032534913080319 0.775886505591919 0.444264848755873 0.0668370609023246 0.0290100694219474 1.01359393491105e-28 9.11294189125958e-09 0.299870253898171
CD4 -0.00773921748050956 1.14614058655115 -0.0615880281820423 0.103759127636368 0.683189326540901 4.79469604524413e-104 0.368630882259049 0.0975569869793255
CD31 -0.019160895033828 0.54422759352332 0.288694895203001 0.270099316047687 0.367258483952553 4.17051136867092e-08 0.006156084620942 0.00881626635785889
CD68 -0.0534565631928331 1.13084925508468 -0.0209999790543085 0.0345492755845496 0.099316789206115 7.37324843934035e-60 0.799970339413587 0.651827419948096
MPO -0.00902143793779474 0.613910592304301 0.244727866068201 0.303760274461983 0.647752176632818 2.76134969637322e-06 0.0247936769867462 0.00170047440790253
HLA.DR 0.0207395273010413 1.13386723194061 0.0169379085569007 0.0619244206201429 0.255002660312637 4.77559457823142e-74 0.81521461994896 0.378782243893452
CD45 -0.00323200403276541 1.09882051462912 0.010869680908688 -0.0299188210897861 0.690312229681647 0 0.641660551697941 0.234020778552464
H3K27me3 -0.168408526109064 1.2306136824292 -0.0685184312921649 0.102973324234682 0.000432323187099416 7.5999303372416e-135 0.348259768167055 0.0954359720166178
Keratin17 -0.119522242672989 0.322546060858399 0.0944209071794296 0.108675972559023 0.00060240228446614 0.00341102091798001 0.364747054909164 0.301472243395367
p53 -0.164836108926601 0.164199439463084 -0.0663874448817069 0.303065760443226 0.000153824089632307 0.218291490111752 0.540831582918669 0.000889916498239261
CD11c 0.0270152258048352 0.885048558738871 0.145142335591036 0.137973016112417 0.284398244355709 2.72928087607817e-37 0.0983030258011223 0.125076067711072
CD8 -0.151997379003708 1.14377487301606 -0.0328623388873154 0.0264088223684878 0.0420809200553177 1.93067302070279e-121 0.616481131547948 0.693500965830956
CD45RO 0.00234956786156588 1.1306862961595 -0.076010564097944 -0.0065325427081571 0.896743801143985 5.59750925312464e-178 0.0930370153952541 0.892779149396326
CD11b -0.0194929020077242 0.803029875640462 0.10686027980817 -0.0377157060843225 0.408849441823562 1.13935417160336e-18 0.370519936165735 0.639848049942846
Keratin6 0.0595598888372698 0.953950705618795 0.128208501723643 0.149041257812588 0.000405258722918186 1.43349030798955e-49 0.0897265221978417 0.0136927533266527
Beta.catenin 0.03775703964171 1.01687940545099 0.158696120026652 0.0561035239311363 0.0800662106722874 1.4313571602021e-65 0.0106144485381123 0.316489180679243
H3K9ac -0.24490278538936 1.18589381994918 -0.13380242429729 0.263016017715457 2.19174498013816e-05 1.98699970637774e-121 0.0600462192484469 2.51760250897792e-05
phospho.S6 -0.181653978242061 1.03434163854419 0.13316993079064 0.104595581565777 0.000176393400853999 2.78202259818915e-52 0.076229624443277 0.124883510280312
CD3 -0.0190871079432367 1.10683830749151 -0.00521417825642946 -0.0364944486881043 0.288493844057804 5.22729016426221e-202 0.899285358166385 0.420711881529856
Pan.Keratin 0.0605133267612517 1.13119615140885 0.0840754613753515 0.0253447698198255 0.000912503577050086 1.33107959502626e-88 0.167615008682545 0.648572854475023
HLA_Class_1 -0.20420732402818 0.980559586664186 0.00580651135753374 0.345689375296401 2.42893573392663e-14 1.80225923451702e-103 0.913999670715314 1.34510833516596e-14
