target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
OX40 0.126264025420876 0.00279729943651552 0.126696662449377 0 0.501206538179725 0.828281801931043
FoxP3 1.87899693603355 10.3600796186232 1.88393585175493 9.97228881735987 0.504787602020289 0.52777132084878
CD16 0.528961904614958 26.7693197434976 0.52624092102899 27.9260283080578 0.473951459050618 0.432375640832554
CD138 0.250790898807274 1.05125060625462 0.248348061235844 3.89798940783774 0.477674119933952 0.125409487019007
Ki67 1.59113728244378 9.17002867268879 1.59055439899391 9.26798599536506 0.498095366483271 0.486679338560129
PD.L1 0.706950672346362 21.4151637413706 0.706312479712899 21.21212975609 0.496476888548162 0.515532846185536
Lag3 0.859116371617317 1.91831116937916 0.861901086267665 2.40750334435394 0.504934229437354 0.318585032744514
CD56 0.50895992163306 2.7204212738505 0.521023758196817 3.0229851680015 0.520711003644576 0.457663938521719
PD1 1.11534425040041 23.3314794966726 1.11148688502049 23.9301442240971 0.487117976037391 0.465921529627536
CSF.1R 0.505648717102293 64.7206714078518 0.506318540660516 64.6425475417681 0.505272804597975 0.507017916225029
IDO 1.50581640960734 6.74667561605446 1.49223554092147 8.38448421309467 0.465268444547158 0.309564603640871
CD63 0.709604382910054 1.32167223255758 0.710874163371518 1.26137435222777 0.502327142574291 0.522631512749053
CD20 0.384194811933155 19.7585791917899 0.378383290195892 22.6707498117169 0.446200480618558 0.298304716405655
CD209 0.204458129340709 7.71658467008583 0.201869689515813 11.5887009996813 0.482591271331726 0.272404832391916
EGFR 0.362665160529333 30.6294019520201 0.35403019384738 33.4861207331051 0.388115788190726 0.371837318014404
CD31 0.569423147805221 5.2337730697459 0.564578404161215 6.36484013736097 0.47718872147065 0.351042219187402
CD4 0.512871755794016 54.1260924721099 0.514613088525253 53.8436210753763 0.515824835752005 0.534657902324171
CD68 0.743703406125084 34.5586385283527 0.746653688918817 34.0465559908807 0.522834711454094 0.545392843933626
MPO 0.463756990147381 4.34468895775357 0.454817683922047 10.94454543368 0.467792070395073 0.154080511942861
HLA.DR 0.465543359205628 49.0438969989024 0.4665636771638 48.8202729268301 0.519825638650419 0.552929319812446
CD45 0.2071666953474 92.4525339725531 0.207794838123318 92.4067695265123 0.530838402332174 0.539730703733115
H3K27me3 0.430065549821215 59.6064591969879 0.430164431298542 59.5982755449014 0.502471786747812 0.501155696800621
Keratin17 0.141710402238525 1.68198575244712 0.142107094803113 0.874710052055316 0.503648471223133 0.745652183682016
p53 0.160565478780669 0.496792220068993 0.161613564085993 0.0220905534835159 0.508362356226539 0.821318992799337
CD11c 0.321393698878226 20.3083424198885 0.322312693227954 19.9341704930437 0.508316422598519 0.519993747958897
CD8 1.12333642600674 57.8309909391631 1.12634614077391 57.6043822592338 0.524014369353527 0.528355369708856
CD45RO 0.438466696267813 73.855931722577 0.438599972167893 73.8295756163356 0.501921517079968 0.503616072597555
CD11b 0.362375441762122 8.09314074044047 0.363582560809332 8.14449870761167 0.503117140943082 0.495732435141111
Keratin6 0.236534207003407 50.1767099307446 0.235063733654328 50.8127012464525 0.465635944192724 0.4406347666807
Beta.catenin 0.564756893136517 62.1022383770739 0.56226143528566 62.4220576989634 0.477105079891834 0.460444131541402
H3K9ac 0.500681272173206 56.1565691295912 0.495655149212803 57.0711266014425 0.340009225349857 0.377305067271726
phospho.S6 0.687461163812367 46.9008335227505 0.686057034682674 47.0729519635086 0.487746527330502 0.472771231600598
CD3 0.395618996095039 77.8890469933272 0.397117967718166 77.6973848299667 0.525279758559885 0.530492643498942
Pan.Keratin 0.339141844570578 59.2686328133678 0.339795376366706 59.1106942728464 0.506693262959682 0.513276037328184
HLA_Class_1 0.35770135806796 65.4994987903565 0.339669680955355 68.9486222053242 0.0321225564028577 0.0958807797268903
