target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
CD16 0.256912397854063 34.0508566396269 0.260769110233516 33.1256198140444 0.523673967205185 0.528374722619105
EGFR 0.0927156145670535 5.65007487086241 0.0934237947103661 5.28736948374764 0.510473152453081 0.51998004354015
Keratin17 0.280679393770959 28.2647713336679 0.28593968857364 27.3815878219866 0.530439446156603 0.524733748520003
Beta.catenin 0.450221621678004 18.4853891727892 0.413707515584273 26.0662957797612 0.149059564015103 0.140695566398014
CD11c 0.218429665065075 19.0188682498857 0.210260127552467 24.3838503425457 0.428757184981586 0.305275088571237
CD45 0.0685471092177329 49.6880356097181 0.0693587204404006 47.0346819296717 0.521384193214783 0.565946451014753
CD31 0.0751722457001657 0 0.0762073825420447 2.71378507432739 0.508562594514516 0.16299897429447
H3K27me3 0.624930280505483 18.6118151226932 0.593456457123739 23.5121361660766 0.270539397582232 0.224133509423927
MPO 1.09394669432165 27.8839607008844 1.09286621997866 27.6519982849489 0.498599918560594 0.505730448495891
Ki67 0.290603740737986 0.252569603966444 0.294555984123477 0.186774373175067 0.508872474957479 0.596765405015153
CD63 0.805714480348816 22.3121910638852 0.808758275593991 21.1373467863374 0.510485951069036 0.547575487614144
CD11b 0.382620962485966 25.7118729332169 0.38747080101609 25.5090503264097 0.517877264729674 0.505002730572163
CD138 1.8732528497324 23.3532156237821 1.85736282938497 24.0052280631926 0.4644239743545 0.464124925128835
H3K9ac 0.37410553101417 38.4021125123325 0.360138483418997 42.7232868355606 0.261112907187553 0.151774392157357
PD.L1 0.0186498126249361 0 0.0191787156748641 0 0.514420904209514 NaN
phospho.S6 0.488419602250433 17.9886840047979 0.462854445003485 25.7977516420199 0.228837661812356 0.10599042688407
Keratin6 0.512864039174007 45.8256384544723 0.506214877683253 47.2047686857633 0.454935738758979 0.439501242074254
CD45RO 0.0509045432448045 25.9367762360521 0.0509122882968273 25.9951648713014 0.500211779269311 0.498257571305767
CD68 0.728408835107045 34.4400749379168 0.724152756559785 34.7388661333212 0.483826295927228 0.488630966931828
Pan.Keratin 0.536779764856971 7.83343449834345 0.532949599802717 7.80206510973878 0.481051070752252 0.503835388694994
HLA_Class_1 0.217865776218872 46.0643316144851 0.217034192208729 46.0415689761253 0.482172659820356 0.501097886629079
