target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
CD4 0.0390086633035241 11.7985639949629 0.0415837028458326 11.1883766651577 0.56560713331355 0.521980957792223
CD31 0.0505071738067927 0 0.0507948742310646 0 0.502712741535026 NaN
CD138 1.40199149482471 9.1391356723286 1.26715173079113 23.6268771260803 0.0918404250938208 0.0133467221145406
Keratin17 0.109544648618663 18.1497332154378 0.108679156277359 19.4470870990966 0.493799281308896 0.453747064073472
CD45RO 0.0641662529655197 8.87277504487887 0.0661682368913662 11.4138615488902 0.531319788038395 0.32586276598404
Beta.catenin 0.837151993636291 31.2031039704894 0.842440413741882 30.2458173868642 0.536601024428914 0.56761616285567
CD16 0.075738958300769 11.8974213782547 0.0818181010646804 10.7137004356958 0.567190463692286 0.559791538998744
H3K9ac 0.439339839340891 49.3146977014111 0.40744873588602 56.4709393236844 0.0380493483808826 0.101290108298313
Ki67 0.197641564524483 0.350194216161211 0.19867775323541 0.366587779185755 0.505451268360352 0.476003979599491
phospho.S6 0.456757190999601 18.8469346953585 0.454522714790853 19.7158266169983 0.477650597141874 0.439951074411536
CD68 0.546885176839681 34.3396134599772 0.554053028860992 31.322753403311 0.520343191026346 0.581868250895945
CD63 0.214406081746926 3.62118900226712 0.216212792626785 2.2745473234672 0.510246763304312 0.70634277887911
CD20 0.0172762594617779 0 0.0173659480795247 0 0.502484569996509 NaN
HLA.DR 0.297668919312175 15.5449180734719 0.281299481942774 21.6464051587586 0.325615397133089 0.205467653665106
CD56 1.84944773422263 4.8104989235049 1.77702954609915 9.7362455952599 0.449637424013604 0.120474201434012
Pan.Keratin 0.175261715863113 11.5376895837516 0.176712463935147 17.3115198424606 0.515074486962051 0.24766682336459
CD11c 0.151343228665555 18.8588021154674 0.150347090377413 24.1830722259404 0.493156374287197 0.35112133055431
Keratin6 0.185181591411961 15.5080155984476 0.180617463448823 19.8750900424105 0.384794262809803 0.239303670435769
CSF.1R 0.0413076634332006 14.9948413526101 0.0420805175693747 13.1611983126637 0.51634503135291 0.576709889818039
p53 0.640448706557889 19.2879954563068 0.61704112735181 25.4931456648339 0.268749727988338 0.120984511799501
CD45 0.0593748586415538 39.6811433334187 0.0577299550890456 38.4805430495644 0.456330661643512 0.539480638324894
H3K27me3 0.522693513740242 46.3499571455831 0.516084807927271 47.6290640092195 0.402456429296682 0.367303945182709
HLA_Class_1 0.413040550525328 15.2068563849059 0.361067753932826 34.9180870128152 0.00216528903956092 0.000304823258987119
