target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
FoxP3 -0.0135580616247048 -0.0155061689857822 0.596433342293078 0.014740953762158 0.695409144972402 0.931790708824754 0.000339085519454173 0.927849331235218
Lag3 0.0853867787187409 0.686553899710106 -0.0568471352348542 -0.059799300880634 0.392984969649069 8.73391489856152e-08 0.679870432476827 0.658434560504412
OX40 -0.0107703837642132 -0.0309554432115085 -0.00910409115166296 -0.00367185391755073 0.574873340084494 0.838969717340634 0.933993496155659 0.969688893016714
CD16 -0.404612847475424 1.0588200407981 0.00813911432712781 0.195595823718721 4.52167448886861e-05 1.29331059823178e-62 0.905910251418566 0.00170714082312468
CD56 0.098681578376968 0.40815026500434 -0.193454968442557 0.0547070957951196 0.277730624214805 0.017383528723458 0.162368217725041 0.695199638703153
PD1 -0.0109236943213743 0.522706825642439 -0.145099222299591 0.550987490510234 0.707146455316629 6.81632072064641e-06 0.164013815551054 1.38851432507911e-07
CD4 -0.0728101758081517 1.07978844534775 0.147570251249722 0.0498822227222833 0.0216983478559573 8.65898525387418e-57 0.0331268731336981 0.430048944573032
PD.L1 -0.331449246483356 0.889140409243824 0.155818753272254 0.305621324943546 3.20955138745264e-07 4.75934414964625e-38 0.0429633460602638 2.61505499312647e-06
Ki67 0.0218175555745716 0.0469197121835968 0.0197576446064933 -0.0155715737786065 0.652833082275699 0.742238620189081 0.8566799513584 0.889011915630917
CD138 -0.185384141466056 0.0311415719921777 0.0632718188329761 0.340481990610509 0.00172843904463179 0.800814687500419 0.627823498293308 0.00695327624073294
CD31 -0.130970476082801 0.674387365722735 0.538995886415473 0.0522002804919217 0.0828994785823272 1.40212665001998e-07 1.07520103964354e-05 0.597142440693689
CD209 -0.118709896796827 -0.0987303254652124 -0.0953534117019463 -0.0303846718715895 6.45902578614126e-05 0.640252245241934 0.638290373623305 0.783786990884291
CD163 0.0383161414518145 -0.0418897879887007 0.0174028581998307 -0.0713777830807371 0.470821424689143 0.841721750813887 0.91825599093746 0.722404954631939
EGFR -0.180932876109225 -0.0837210262564249 0.319017533129696 0.149870973774825 0.0171473605736071 0.576629279011314 0.071851839222275 0.368787166617024
CD68 -0.300883842216451 1.2529337672669 -0.177159712015003 0.122908609623548 0.000792370972943185 1.56381663888224e-94 0.00811863374679263 0.0700361731175783
CD63 -0.00810701920912195 1.28593815871852 -0.171951742478187 -0.0259829619657287 0.70666212999661 1.96296250817218e-85 0.0377546272812074 0.764191585078065
CD3 -0.0351448053063257 1.22278017098583 -0.208962825688596 0.0573027006498707 0.335496786922853 2.85589229165833e-118 0.00116087460822076 0.315225371062834
CD20 0.0175409075377116 0.49445092740742 -0.0125903905592077 0.660091371578622 0.574981686516153 4.85243675796234e-05 0.921079610655258 2.7021656195602e-13
CD11c -0.26291753152015 1.03769517734794 -0.0642799761830903 0.223412753214023 0.000645862121189289 7.182707038095e-59 0.394565581229775 0.000525214979073486
CSF.1R -0.0635370029669976 1.07947888452585 -0.00537435127143015 0.0142981035449409 0.267391727251225 3.23388788591223e-75 0.934143193617508 0.813840540613743
HLA.DR -0.14993137559972 0.890741603802489 0.0899665153150457 0.27369178117798 6.70172429892217e-06 2.38279945937764e-50 0.182732208855397 9.71354292392298e-07
CD45 -0.0357382447273063 1.12954642409127 -0.0501765360114955 -0.0168703519709009 0.160785136932311 8.26479739320437e-166 0.197991232187757 0.650776817501061
p53 -0.000373052696757475 0.991079850338157 0.276368908003009 -0.243415987722431 0.987318688312305 3.07548110276977e-25 0.00359408918172157 0.0229708236904058
H3K27me3 -0.0831418385912818 1.29684895961034 0.0494580237140677 0.0707642054138519 0.000237363447169996 8.80777429192902e-92 0.536309215987533 0.335110687953746
CD45RO -0.0735943269091239 1.13926564099087 -0.140535111690593 0.0833664671849449 0.0439192723377068 1.7984642468617e-149 0.00112749675086221 0.0438742832189692
IDO -0.825964089954987 0.790152499131015 0.236408298168903 0.207633836635279 4.59827177260054e-05 6.81960670117564e-25 0.00531551479646535 0.00620336315473702
MPO -0.0219258193686137 0.0472131011911001 0.301322449092163 0.617431956029129 0.571536112309471 0.776608422988683 0.0262999881333876 5.14653302608698e-08
CD11b -0.108293970574988 1.3532097668471 -0.101340010494837 0.0374059581245798 0.00448983964648279 1.81293604384525e-89 0.119253895774212 0.523000420530067
Beta.catenin -0.0359212011990048 1.04274591810103 0.0121099140300174 0.123376667394026 0.150251069652918 1.14843588111235e-52 0.863111735800849 0.0293907896184695
CD8 -0.110698013868252 1.23184464934 -0.153378825909272 0.0232971535484053 0.199859541624955 1.97793313108676e-77 0.0786286729698762 0.771188642192115
H3K9ac 0.0889649016491955 1.11069836840974 0.0500722641309975 0.0510360092962365 0.000427736517339868 3.33033570641232e-84 0.458666224127727 0.412098825110213
Keratin17 0.00575498046284578 0.650229584390872 0.326454009005081 0.265940729679963 0.775377697194325 1.1135985722427e-10 0.00758547817782801 0.0106766604065935
Keratin6 -0.0702861373995849 1.02198353153433 0.0446106324056616 0.0586863325296193 0.0194282503097363 3.93915154841746e-60 0.480172424846148 0.25050967646869
phospho.S6 -0.101528448095312 1.08316367669114 -0.0385239473041414 0.35303085880109 4.73922865777354e-05 1.0050236579215e-49 0.654193558135625 4.37160657467868e-07
Pan.Keratin -0.0915265724175003 0.848346720111517 0.0946449565609114 0.242413500939082 0.00331986621985172 8.28067167622493e-35 0.178612251014756 4.21010044900011e-06
HLA_Class_1 -0.394997565939735 0.984189253754498 0.117874065830058 0.236153727774188 1.43007686031067e-09 1.8383272494368e-46 0.154932922858682 0.000326922576774668
