target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
CD4 0.081250081140007 1.37007109516246 0.00874692818638364 -0.149971425436505 0.0579813410515536 1.63104365219985e-52 0.924419025796012 0.127596551517645
OX40 0.0711976834783171 0.0118627245332463 0.321406753115023 -0.214735384159859 0.306143470739677 0.946268433371314 0.0337828915859286 0.344830097636953
CD31 -0.133419046769573 0.151284284286165 -0.111967977669557 0.0759635939360044 0.0105188032419182 0.327376220438337 0.582397942663212 0.772160952599347
PD1 -0.0630923277420919 -0.0968818242228107 0.680437386125505 -0.0831842055035567 0.0516435950237007 0.447632891921338 9.64372004912517e-06 0.652146323980842
CD16 0.0114662510181748 0.905015163112698 -0.0994285372911897 0.324427884617442 0.742588998029063 1.48555704212803e-14 0.465459050707062 0.0330853583972317
Ki67 -0.109298557263689 0.242254658026636 0.193562404889026 -0.0156294619476381 0.0400995747737177 0.244072573390229 0.221675706013669 0.940054835528179
CD138 -0.338643223443182 0.931552733080513 -0.0325710866176961 0.372595247394908 0.0730527024914104 8.12287000915277e-13 0.817251982501547 0.00561143541384856
EGFR -0.0995826407450551 1.01753528888713 0.0245302080546151 0.147696238189133 0.0688627070670352 2.42800484427491e-30 0.814865382229692 0.114684480086894
CD11c -0.00488018305738442 0.928792269892532 0.260896232997588 -0.186138829048564 0.90835852054935 2.82683029664866e-15 0.0593577735456993 0.181869924208753
CSF.1R -0.167337171885026 0.463674036333221 0.0150705165260595 0.0975827817717348 0.0453430721300595 0.00171596364457328 0.91595609323646 0.53941010106253
CD8 -0.45517397582975 -0.078258820671498 -0.087745276136135 -0.0802328077164426 0.0116052685154316 0.775635853890427 0.764503634863797 0.765980153869485
CD3 0.256224517304522 1.57678725066382 0.138399883432518 -0.119341324936489 5.61758182219882e-05 7.98979964672272e-55 0.0998012145658769 0.325939762404933
CD63 -0.0767182827756426 0.540050266834739 -0.081892530605577 0.0873225973373972 0.148457417712157 0.00942115253161517 0.645495510702092 0.626882116114192
CD68 -0.124251408662243 0.464151781495816 0.0969747319576311 0.0463291320860214 0.0517530410592401 0.00390811578543353 0.542758586452645 0.750461166843516
p53 -0.0204304409966142 0.626022674606364 0.0672333731557962 0.248130518335314 0.666587713402018 1.25809872531658e-05 0.701694740298727 0.179419188813093
Keratin17 -0.0618881927187586 1.19185743489195 -0.0387334244735006 -0.0484069042362793 0.511998638717741 1.74448375631473e-40 0.640281245434666 0.52250686973156
HLA.DR 0.0652920431728841 1.01494808794313 -0.0765407859479313 0.192708140868271 0.427224995373959 1.31618769370607e-17 0.571523638305924 0.108660410240659
CD45RO 0.0458417890836229 1.28368810230965 -0.0760082348610823 -0.130923162633947 0.432484183706508 1.34191183243913e-51 0.414123328156154 0.183498594134427
CD45 0.212616174491079 1.21506430942211 0.0571163598374011 0.0526507947692353 0.000803717053844801 1.1073259231565e-50 0.534762196354982 0.559995444374428
Pan.Keratin -0.0503125510695242 1.0437827086271 -0.0026085292083837 0.12576978939029 0.162029109152085 4.9326735310158e-41 0.972583694550028 0.0674849759272595
Beta.catenin -0.0684701768665909 0.95875525674606 -0.0619370849578319 0.318337842529434 0.0601690545196376 1.47599493724431e-29 0.487652661483314 2.47582044107545e-05
phospho.S6 0.118101623843981 1.19688583462958 -0.298118072813875 0.234388282260456 0.168329391983495 1.2210199288496e-41 0.00648574741952461 0.0155076891626809
CD11b 0.118631228943682 1.96060642517352 -0.197439020984177 -0.117679449591927 0.0985021691698214 2.10036394099532e-12 0.511400086853661 0.639350892972236
Keratin6 -0.0714815425166397 1.09296210666167 0.0445136605459464 0.0462193468531094 0.0674997102363593 7.76655998503319e-56 0.482538009875398 0.395559131286916
H3K9ac 0.102881685332822 0.92699092878972 0.192951099215788 0.151055625465641 0.00508954888253976 6.82604465935886e-40 0.0225748724618464 0.04099951582888
MPO 0.124436977935818 2.05801272879714 0.319311566375112 -0.372221270052306 0.00651557286170128 1.87967088831764e-17 0.176138547575364 0.0958281097798102
H3K27me3 -0.148016795860212 1.27498267513714 -0.387112393636455 -0.0813373074983172 0.0618477550478423 2.09397806049045e-52 0.000128207704243726 0.435213054691263
HLA_Class_1 0.1804193795097 0.873604090261888 0.189462880783068 0.177015882149427 3.12564901752131e-05 4.95964487246683e-30 0.0339512471006461 0.0243052384021834
