target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
Lag3 0.0595423639101332 0.496332796323842 -0.150540243215977 0.0974595078454191 0.319546135199476 4.16782294733009e-14 0.163323153960272 0.409818819397155
Ki67 0.000274679361436017 0.36275313123684 0.0791851650678313 0.14396899870623 0.993263937460029 0.000222523350587376 0.485687092887589 0.268126936922573
PD1 0.116266725548086 0.552500376253884 -0.0909103421473396 0.158130154716143 0.120965386474221 3.29304146042241e-43 0.375300888248626 0.100439933950955
CD68 0.0128274479390958 0.837220608095174 0.0795959947983181 0.163773681016067 0.556970820570768 1.56949568069802e-75 0.232247357858398 0.00725521219013384
CD11b -0.108589559196501 0.241092531758378 0.132015685989675 0.00398237348543189 2.21175719676581e-05 0.00198514646617993 0.0195499718362815 0.971460506188216
IDO -0.190812957466166 0.120382411706568 -0.0339569449685014 -0.0964663863482932 5.25511994065949e-05 0.502002637343253 0.686571955373171 0.5911208046695
CD20 -0.300605180114033 -0.119950903952013 0.173679563438359 0.0876347253131106 5.17586049512159e-15 0.11000306238268 0.000546069808705335 0.364926637661919
H3K27me3 0.0130794641051219 0.889025038449562 0.0367237430475626 -0.0440636407569378 0.426894183821745 1.36201065296709e-128 0.302064610871271 0.534881343408203
CD4 -0.0319136908070967 0.85386417699278 0.074124584209716 -0.031530624002865 0.0479791370288569 3.0729526565357e-123 0.0709049285288702 0.538428608418414
CD11c 0.118479941064207 0.716577952058424 0.285725456944759 0.365486211441387 2.33876186723956e-10 8.16592591887562e-42 7.27187961601545e-06 1.95815322235442e-11
CD31 -0.0930665475796457 -0.416038169735611 0.059914766620637 0.328937285995422 0.000227288291561675 2.3084390591567e-07 0.00703922554138273 1.18676488779184e-05
CSF.1R 0.0132848626246525 0.825114842179509 0.141948677836975 0.0880605409731671 0.464018237763528 2.08742030122067e-100 0.00049112618113155 0.109914420301497
CD45 0.00832702850343925 0.9051685703909 0.0671194775433356 0.0498533154641149 0.58960268930884 5.13670427003616e-232 0.00227849795519546 0.118132898372962
p53 0.231238221534875 0.82901277203942 0.0605764177071023 -0.0176758546093612 0.142036211922108 1.86540254254701e-79 0.168503000929215 0.827261492057435
Keratin17 -0.0269843981966537 0.229628025659747 0.111236111367134 0.560144824397192 0.545493965041007 0.140173800245639 0.285989892547694 3.29635883219507e-13
phospho.S6 0.0747402782828501 0.730137039806587 -0.0278239404671447 0.448688144221877 0.0122469147301684 2.19213852880265e-84 0.585910704384606 1.07507538766417e-14
CD16 -0.00655355405542452 0.498325081297555 0.0914013680248452 -0.039296232410743 0.830039749124339 1.02623169094688e-29 0.113386466848901 0.720667703527732
CD8 0.00497334563957916 0.885641897226103 0.00449649697278747 0.0935736618759399 0.811355417675884 1.12535050703218e-188 0.926115634722777 0.0941465850644371
CD138 -0.1881586828939 0.191088544329935 0.0789614928594401 0.145838581894367 2.39810590089778e-05 0.0416867790441506 0.115193789994191 0.213403623449005
PD.L1 -0.0312634799579337 0.512778521377569 0.193252233617114 0.356623413830342 0.659087468011833 5.28616164029028e-09 0.00224747989629065 0.00059582320250844
H3K9ac -0.124200491928121 0.896802575059192 0.0754801217460299 0.239605006305492 0.00322053531860962 1.49150011763043e-106 0.0804805735061093 0.000207258939149597
CD63 0.0125154391454804 0.77023947411216 0.0105122074457459 0.25457807848089 0.533087965301044 2.12630464072422e-55 0.644322947153852 0.000262707638474751
MPO -0.0756200255876592 0.0148251263676223 0.137403543980788 0.0507633232581628 0.000970813089701621 0.687310074965475 0.0314001696338957 0.685840682570771
CD56 -0.0375270125971914 -0.228320980595114 -0.136161246457983 -0.13959155980848 0.200109969633152 0.391549141614046 0.261336674039414 0.162195760113135
Beta.catenin -0.0376965240424483 0.808233216110013 -0.0279960963910287 0.320304295309251 0.300977378840743 1.3445162550249e-62 0.393920911412748 4.40064678371342e-07
CD3 0.00568964006735389 0.947536603972519 -0.0155925869156613 0.0886613614449095 0.698723056514247 6.6968056361606e-196 0.311710029847507 0.0402882160480846
CD163 -0.00742818375291552 -0.0092730260055139 -0.0095730745055267 -0.0117104162210345 0.72334759646761 0.912029688254424 0.92145500597213 0.91515661875573
EGFR 0.000727659841383166 0.385449291553139 -0.00558236956532499 0.606624714522662 0.978057517742366 2.08666054412951e-06 0.786777586775859 6.02072577406392e-09
Pan.Keratin 0.011584526349524 0.883110543785275 0.0299502993988984 0.017006761543838 0.549746481744804 3.47638804711393e-68 0.533868269999718 0.829860842322299
Keratin6 -0.00959192498004802 0.841134020239489 -0.0138476605289296 0.363874990136879 0.506857237249422 8.40575739778262e-60 0.731860385730331 2.30425309986892e-08
OX40 -0.0332583947655082 -0.00251741290810451 0.000774863084628186 -0.00987863412904779 5.90101681285578e-19 0.965310776136172 0.993566779523081 0.91650445479303
CD45RO -0.0168915611959728 0.950873568735445 -0.0249567303518631 0.0356627581119514 0.244167850513376 8.44659936724276e-225 0.127415693059004 0.291394875616587
HLA.DR 0.0172366801635152 0.69856368624438 0.189498164140779 0.134540352390726 0.52228115551383 1.5051663955132e-53 1.78347157971983e-05 0.0350240993123695
HLA_Class_1 -0.134332899334351 0.716711063234352 0.0561538795212988 0.500791554810447 1.38688522604474e-07 1.00176689419729e-64 0.191208546172918 2.11201938819578e-22
