target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
FoxP3 1.54807120017444 3.69789569325007 1.55115294796607 3.61526058146709 0.502669764915597 0.51728008572038
OX40 0.121321989125564 0 0.121456089375624 0 0.50040800139628 NaN
CD138 0.592727097680313 4.42085398653393 0.537074368277014 21.4527073043192 0.291017469638423 0.00163409739219776
EGFR 0.261030762905957 28.8867795152699 0.259819159252285 29.970649288576 0.4883011662929 0.438180958110259
CD3 0.40271312533704 74.238254495276 0.401389465852747 74.4403071024234 0.478680812855946 0.472904216692462
CD45RO 0.356179286745895 82.4933809555901 0.356731994103387 82.4474333084481 0.510560126296 0.505445327458291
CD11b 0.58874900991956 32.6685287657879 0.591945965195487 32.6772762255664 0.511111001798808 0.499785385984736
H3K27me3 0.43819130043009 66.0886295139247 0.439665737763565 65.8680095515992 0.563667182420336 0.531748313023411
Lag3 0.827850578029036 0.0404875275627403 0.862705259915565 1.74867840283192 0.530612786817512 0.17710228889799
PD1 0.495750632334723 3.8633534722773 0.497768655429915 3.71747796386489 0.505425542119714 0.52317270200021
Ki67 0.553185523635976 2.23156472450596 0.552100614890029 2.69805427348547 0.492620786591296 0.345999104578397
CD68 0.650936762322536 28.0713275818675 0.616013588021225 33.098071312447 0.346896955742139 0.282885347111638
IDO 0.460361194500358 24.7204223100511 0.46175249713781 24.6175679023529 0.506643978650073 0.503539021584742
CD20 0.51964311787408 26.399798061829 0.50916331189481 29.2654824661192 0.399140687119179 0.32874041816812
CD45 0.263297398408522 89.1470115125551 0.26268664430799 89.1869786099503 0.484872229815695 0.485007258304597
phospho.S6 0.675870108689338 49.6023466700134 0.664908485136148 51.164819933753 0.43262949376822 0.387074916377455
CD4 0.444988437867317 66.5291908299528 0.444337804329282 66.7728963385315 0.49302121555046 0.479643486335765
CD31 0.490287907845751 2.972590673749 0.476016924285036 7.8253308880024 0.430012093851699 0.0631604015733613
CD209 0.109538751004991 2.72851846634391 0.111680412808646 2.58853118149742 0.51722295420749 0.518467179269642
CSF.1R 0.231406401110947 36.8902973415035 0.230155157099306 37.1755000823705 0.48187908032811 0.488044988466379
Keratin17 0.430390351131151 60.3295190698939 0.434780733525618 59.8757668464694 0.5444910281468 0.516385793892114
Beta.catenin 0.595295247333467 57.4323592640377 0.565726798974006 61.3646003472718 0.135482530533464 0.0913208740825549
H3K9ac 0.455665281228266 60.5381190680543 0.442125699974108 62.8141776761287 0.252049047371354 0.283553443960505
MPO 0.610659293174911 33.3550486358861 0.61652235239183 32.2685659531546 0.512340509861014 0.527000613351707
CD16 0.466552870231741 23.4280125127102 0.469924341686243 22.9921380975153 0.515662739001786 0.515248685312114
PD.L1 0.372697986803827 11.2720392027189 0.365033666460854 13.1096084132977 0.453608359484595 0.374024308961786
CD11c 0.942488487837554 27.0289622611311 0.885458990675586 33.5369879008043 0.306153533345065 0.201857663206297
CD8 0.532030290417362 27.4660492611525 0.534817214274951 26.9712784844123 0.521353276878464 0.525329287966765
HLA.DR 0.52662479236746 42.834864344332 0.512986790730496 45.7282790637879 0.354555610497304 0.309579853227426
Pan.Keratin 0.110546723012353 19.037677806868 0.110162807182125 19.6649293488463 0.496842118633886 0.472468108032523
CD56 0.0499273349286069 0 0.0516629633248109 0 0.517523768179649 NaN
CD63 0.270728416813183 37.6050343908671 0.270665621184149 37.4643598404187 0.499585668746843 0.503457211014066
Keratin6 0.348677208119422 65.3563885026413 0.321414114507575 66.9001966310992 0.322907194180446 0.44939893282596
HLA_Class_1 0.410629439208472 65.7579828865362 0.369747263262769 72.2567915444775 0.0409082346546402 0.0375449872421794
