target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
FoxP3 0.0978370513362558 0.730911607737657 -0.125237236525019 -0.0412997204500255 0.218266127605578 3.13218679734488e-11 0.445824610635616 0.81099483788675
OX40 -0.0188386253792056 -0.0156694947265041 0.0131897036079324 -0.0111212776720378 0.118166250780948 0.866180092630537 0.913953009960849 0.942224456606887
CD138 0.00954472647261233 0.258882595233287 0.0375916924595245 0.759563931952581 0.722016023607378 0.00309381019480577 0.702122435271026 1.69179612120176e-22
EGFR -0.0244426500809979 0.783301816940759 0.372415136892154 -0.265284224998772 0.226585139961571 1.26015413378863e-21 0.000529672008969427 0.0237350926445553
CD3 0.001011787302526 0.935366483300616 -0.0037898319982744 0.116579847471531 0.948495470670103 8.61443286960305e-161 0.940903447263413 0.0268643772887765
CD45RO -0.00179015572313784 0.954729808367781 0.0593598338807855 -0.069391601970495 0.897336213992833 1.01282385964198e-210 0.118444619358691 0.0989390595916059
CD11b 0.00349934844395104 1.05353848501336 -0.0830076643332777 -0.0386553474263199 0.884423693097943 3.66135986730587e-159 0.153274778190443 0.676916097134497
H3K27me3 0.00347896552488716 0.968425785907286 -0.0352463082401724 0.0349156829860035 0.859176628304085 1.67625452016335e-125 0.557882806557126 0.574514916477696
Lag3 0.0192965524698813 0.0339810373379902 0.0612029722890816 0.410433180151358 0.694223872619054 0.554618597343774 0.607598692313782 0.000182745622884654
PD1 -0.0304401187807882 0.41748561211109 0.173075705845885 -0.0608106516164188 0.243224602357614 0.000283332241524474 0.15247654001257 0.671588038121517
Ki67 -0.0573628913401208 0.494477282745342 -0.313102221808273 0.288675957549691 0.0397920852645678 6.46206273802497e-05 0.014323874871121 0.023493760144811
CD68 -0.00552025998505027 0.48594206187468 0.465616249871647 0.159587765306878 0.822442191372912 2.58720267414418e-26 8.25739576193418e-12 0.0427615435684493
IDO 0.00275262663928439 0.862092045737125 0.0455841899953237 0.0689826992947449 0.900515407331165 3.32223044812035e-48 0.592010254463609 0.463881231908168
CD20 0.0337026703900175 0.745813651319182 0.0534267155611251 0.379196302109277 0.135005645538622 2.1762278698474e-35 0.536609950031947 1.50257397172816e-06
CD45 -0.00126339780725028 0.940388216428548 0.0566747910894468 0.0164735779126663 0.904113674538735 2.58895702132516e-217 0.0965855477691537 0.628815375671474
phospho.S6 0.00621934974450132 0.720074264915361 0.0989626461887123 0.233265618482202 0.81291370651616 4.21061372810947e-34 0.264427644471662 0.00521930861101929
CD4 0.00573725150817821 0.976737882241458 -0.0984577304594167 0.190996530142469 0.741623581241345 2.2283927341556e-138 0.0685611757219429 0.000661575093069368
CD31 -0.00508534939149737 0.315360640507933 0.0175032367878893 0.587419851327836 0.799736273916939 0.00290101445618853 0.890661988402383 1.06184388209566e-08
CD209 -0.0392237721960973 0.449816687256687 0.137861759802533 -0.0467999761890842 0.00112100073164287 3.9633658496759e-10 0.104352668291672 0.689905438603309
CSF.1R 0.0183232295095132 0.898743523652433 -0.139277339499547 0.296703257890477 0.414288542267049 2.11981862944475e-54 0.093015010149633 0.000278128646422215
Keratin17 0.0012596159132669 0.921560110972751 0.0377006696714712 0.0505943797825064 0.940226194685197 1.00277847939966e-85 0.548380107490771 0.412199611739955
Beta.catenin 0.0246214838143058 0.62557859999681 0.167626122165835 0.307003811112947 0.280487759803806 7.56551008074796e-37 0.0120843058834788 5.20859173721672e-07
H3K9ac -0.0486036846647715 0.85631778021742 0.0068686790748678 0.309250771705062 0.0258881377362007 5.81418580069406e-104 0.91102241846065 2.77104079842195e-07
MPO -0.00589657185731635 0.81980960500811 -0.0135343189121605 0.103205077431507 0.830368589713925 2.88774344351457e-94 0.842512968613432 0.226114254452498
CD16 -0.00377769669465475 0.796373977212811 0.128770143253423 0.0510235383836362 0.859505082359485 8.16796182991667e-66 0.0154581975799594 0.482512542491988
PD.L1 0.0266025808546815 0.427346399926001 0.292670213061931 0.400577117906179 0.282489981317782 2.49133251888572e-06 0.00298181079526187 2.33386972545199e-05
CD11c -0.0367394762129538 0.495229197162265 0.382014586901465 0.257149115409656 0.312278063191811 3.46912971706834e-18 1.72679953518751e-10 6.39582170164128e-05
CD8 -0.0457381625185472 0.887586836269909 -0.0290553465584871 -0.1541784337964 0.131456986511162 1.84855298857407e-61 0.780191776332702 0.223016318520868
HLA.DR -0.0086574561952022 0.773140975596062 0.14181070335351 0.276377263780017 0.66699670965477 3.21446203231219e-62 0.0351922671018937 0.000114823237718088
Pan.Keratin -0.153066262549213 0.572721084779825 -0.113325260708801 0.257073582410985 0.00479673564432233 2.25152435360969e-15 0.374099436020631 0.0359062965645986
CD56 -0.0391592918546021 0.0993009126494055 0.142347060284535 0.114154298117166 0.00196183668885818 0.476080047713208 0.223442252231972 0.423832916182018
CD63 -0.0405871612525307 0.951074094732093 -0.134466890760747 -0.0304717331782487 0.0718246900937589 1.54421276099355e-130 0.0297629205545755 0.730284239771249
Keratin6 0.0379859587676336 0.566845569556497 0.197506780001135 0.356733583684137 0.00813060726801914 1.04002791854189e-67 8.33903348039921e-05 8.08975622108948e-14
HLA_Class_1 -0.0385777083887228 0.653317583145771 0.042538124877046 0.412610894968129 0.0182449789854473 5.14820426931412e-68 0.43588154106318 2.4345138774207e-15
