target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
CD4 -0.393265377537574 -0.00700265265991176 -0.0110165365613717 -0.0356948939127392 1.23162746618015e-10 0.870434935919885 0.904056676801466 0.786991534154299
EGFR 0.0348316099053153 -0.0126160722063785 0.435127006439965 0.442626341957674 0.545785025350791 0.62181076119363 9.57027441734368e-07 1.00957127542853e-05
CD138 0.0653589693191483 0.190375725243482 0.124267536098502 0.410287777528438 0.231410519447627 1.87607110161598e-05 0.215624372645738 1.64026155346094e-05
CD3 -0.291760393008291 0.257519607439152 -0.0587352715098308 0.142451116402629 1.98568456417476e-06 5.80178332246392e-05 0.491503197489345 0.127624644488362
Beta.catenin -0.0879700722707591 0.339928567667241 0.409257227812676 0.3828933638517 0.179583762887381 2.94686707607347e-19 2.34373630892631e-09 1.25594938112212e-06
CD63 -0.024153137741814 0.923991076815178 -0.00606077159732441 -0.0843061057779789 0.225431545013848 4.24671131746435e-80 0.918014067139131 0.309200097183037
H3K9ac 0.00770876625293165 0.626242197983013 0.244957154811176 0.248345703351616 0.785648072045795 1.52870658762899e-56 1.07837008622828e-05 4.50360696695279e-05
phospho.S6 0.00828154961281193 0.0626227967031128 0.281747643781685 0.722671513396998 0.819382515167271 0.00681581336158771 7.8131849122547e-07 3.72869813610225e-38
CD16 -0.0806476316911225 0.26496024818524 0.227013983478499 0.141353923310336 0.0790117885988481 0.00471448556314861 0.0784750489132936 0.347338408523049
Ki67 -0.0062359058564341 0.318844013921727 0.184255556975776 0.160676224102088 0.845527456677919 0.0146073111037058 0.11176808174573 0.224165281708194
CD163 -0.0286196753863809 -0.0473231149663335 -0.00788369674142093 -0.0199055652882298 0.0001350243098574 0.831029771079661 0.949169212289143 0.897073525935534
IDO -0.160808212111776 -0.0537146441651046 0.0893815751513476 0.160817934627471 0.00540828939907933 0.779295925016995 0.582718062006518 0.465545477581166
HLA.DR -0.0597779378035459 0.0394723454523401 0.355876202398007 0.461559044668648 0.217197235355784 0.327621753466474 9.73433122036492e-07 2.92654559557897e-07
CD45RO -0.0598667850374064 0.528812919515962 -0.0423041117320947 0.388717382359567 0.109292860685746 9.36124902631479e-29 0.527598387405836 1.95784313254242e-07
MPO -0.0156270529402437 0.755211050128282 0.125252113410837 0.138897457795628 0.710545309673216 1.64326429135932e-65 0.0100470740832494 0.0732111959032989
PD1 -0.13091068951669 0.117865463735891 0.112234770179402 -0.154672714787168 0.00169036276629796 0.343173149457388 0.515959853529802 0.471309816041778
Pan.Keratin 0.0122843881443572 0.913458862170021 0.0138040263039306 0.0510949274731744 0.740957559066403 2.69110557076889e-72 0.797432253465964 0.455444988153705
CD68 -0.337204240862373 0.0713826566088577 -0.108516100763597 0.0809852043310371 1.68549666726098e-06 0.120568862923334 0.488383749751789 0.557820933993609
Keratin17 -0.464660231071854 0.927709038954586 0.0598565883493308 0.113786753148705 0.00476373616862808 3.09139271036765e-144 0.0894340760887017 0.00375825213348293
CD11b -0.0470788410632581 0.685266579397352 -0.0629097790246486 0.0373948298248277 0.0546935175035048 1.50423735971858e-45 0.270624847754048 0.699195551703318
CD11c -0.31714726065077 0.0126973030815105 0.0595111556720062 0.0328866993062907 0.00043816103359556 0.898849509231187 0.67520526206065 0.870877940392403
p53 -0.0102147105559289 0.664827142914528 0.115876681151513 0.279246712181957 0.75250555469857 1.8443601305447e-37 0.139361949567742 0.000431981052959944
Keratin6 0.0553048526484111 0.949236171021848 0.0379906143378196 -0.00202972203471792 0.700531574335423 5.5340514802697e-142 0.285731401795116 0.962328599739563
CD31 -0.0876780910805617 0.158723633896157 0.0538930609677812 0.17935865837322 0.00553578471933119 0.121575588219238 0.651859777434111 0.230126713435057
H3K27me3 0.0171145422081525 0.445401620090222 0.321809947425117 0.152898809856556 0.613216130005131 1.79654446435324e-19 1.66330401711891e-05 0.129637217491695
CSF.1R -0.319684856056145 0.609388552830277 -0.423467941181683 0.0101603507887787 1.02519732329651e-07 2.5933085944133e-27 5.98028691429845e-06 0.910513474293655
CD45 -0.311973035446 0.548941244218032 0.108773992871701 -0.0740091896169527 0.00355307914980649 6.29996663555057e-23 0.251305734500644 0.519133377115369
HLA_Class_1 -0.00470658823312916 0.54851420076788 0.183418744699976 0.306219069749595 0.798921631296817 8.70574919333337e-34 0.00583049748010836 2.5684842209297e-06
