target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
CD4 0.0165314506213011 0.0121989466539496 0.0165966133705645 0.0293537806426114 0.501467721616712 0.299640927138025
EGFR 1.0325854044575 1.3785638083332 0.952540454106821 13.513744685021 0.259932954515038 0.00156590406756655
CD138 1.09174257925756 5.81877748593145 1.06678523426711 11.3302371564416 0.406151777544527 0.0701380437818706
CD3 0.0284337318547566 0 0.0293790864027435 0.0660225618965038 0.519847130516956 0.171718198068957
Beta.catenin 0.87341355562242 25.8653659960192 0.787893809595017 34.8514738688607 0.0713987009844569 0.110072295539672
CD63 0.244257459086074 33.5903845343906 0.247613388312591 32.6631886609035 0.526323134704764 0.523963882350971
H3K9ac 0.644581929158096 56.6473403326597 0.594664896688019 63.1232183976819 0.0875313809258924 0.116797062747075
phospho.S6 1.26032947116739 17.2203270355262 0.781606674409415 62.7323369476196 0.000755407161033868 2.5895551105559e-09
CD16 0.400515511244022 1.54377588556154 0.398700011904778 2.11644203423417 0.490447423104305 0.366270771527119
Ki67 0.67669015834608 2.91218817513332 0.676196974466231 3.91167806408547 0.4970025645123 0.301371766946951
CD163 0.0123210970223548 0 0.0123515531638857 0 0.500805838227278 NaN
IDO 0.0683453990152535 0 0.0695216653146539 0.0148893530400029 0.509543555092693 0.171718198068957
HLA.DR 0.467876088624903 5.64222549482823 0.438184653870633 12.9068039574901 0.360490314133391 0.078205714585612
CD45RO 0.24570036665515 24.9527789178798 0.242225411789411 26.6370724179339 0.470467521267329 0.423151407791172
MPO 0.782188733511693 31.8986462723326 0.788764508875123 33.0967900716314 0.510117729379716 0.46773149395435
PD1 0.167762669106605 0.019141302370993 0.168982942257267 0.0590964841959718 0.504903584130113 0.266714441503617
Pan.Keratin 0.497898125379591 63.4483605011523 0.499283578007443 63.2315182969529 0.509187775766781 0.513130150646459
CD68 0.121052453503278 0.665106771783092 0.121456713719328 0.389657810642968 0.503544270402121 0.749044548378305
Keratin17 0.894244317696652 84.5852746160564 0.886130314045325 84.8745973251292 0.456093236927987 0.45565658671414
CD11b 0.409790791793288 16.1185037387986 0.412780423333647 16.1458100843324 0.506884798087606 0.499157405121169
CD11c 0.0409820898338927 0 0.0411585433960893 0 0.501834054190863 NaN
p53 0.634409669985735 45.2967989853862 0.618268781774952 48.1362990203805 0.232288014639508 0.254823059984908
Keratin6 0.544201144070284 84.1890446876641 0.546003095287187 84.1048966158662 0.521369074448083 0.513369518921789
CD31 0.146882497090555 0.00511901119813585 0.151404267009213 0 0.517610559733986 0.828281801931043
H3K27me3 0.735742471783652 27.5532485600966 0.725996482079924 29.4976113004392 0.41135014688587 0.385705486830295
CSF.1R 0.102481810562235 12.0225302253726 0.104176141815349 13.4537217585818 0.517593733928377 0.457569022657809
CD45 0.136158521152215 19.9113621556212 0.137939629158021 18.6488856611969 0.518738025503193 0.542278753838586
HLA_Class_1 0.404455856971671 52.3303410562101 0.390480916490491 54.4319264678246 0.386349136880087 0.41783609583344
