target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
PD1 0.0645580975622248 0 0.0662144023578737 0.0199508578322616 0.514529998166789 0.171718198068957
Lag3 0.0210254276925869 0 0.0210138717144937 0 0.499813412154184 NaN
Ki67 0.393976300875457 0 0.396803409791937 0.0684930981664778 0.509398814619759 0.0925745649540786
CSF.1R 0.720595056378996 2.47819329037325 0.7440440065935 4.71401336015021 0.565799115092808 0.179301815184461
CD63 0.0945080530404954 19.4718924235074 0.0967093479316529 18.5087288510783 0.539573104766464 0.524605386199159
p53 0.0153190771802054 0 0.0158682270602451 0 0.512977248568769 NaN
CD45 0.534548575391366 24.5308942267195 0.546725664611847 22.5121905410192 0.525923070310053 0.623723643262225
CD4 0.156155567557343 0.610335277242857 0.158961635678769 0.649621164270676 0.516702105079437 0.479218508578429
CD31 0.829899511462304 0.239915519137895 0.819874695932702 1.54325729398392 0.488442687206174 0.089436267974095
phospho.S6 0.254803087531293 0.202217527059805 0.258268940897729 0.840817199160603 0.513994488452782 0.157426989973517
CD209 0.827267424461062 1.74933612335771 0.832038539947263 1.64963437428955 0.505944518322102 0.550625344840056
CD8 0.717569764291841 0.227829462743064 0.721268933219295 1.43943382041339 0.507910947161445 0.176262869638145
CD45RO 0.431409087217609 51.3098623866512 0.387268478167051 60.4107894507808 0.314731859313956 0.22987493698126
Beta.catenin 0.688338825363387 0.543687845409753 0.74442540005704 4.93500777090561 0.54091500002432 0.0151183140245674
H3K9ac 0.523161105448416 4.88648482833496 0.503775453314962 8.73645761953796 0.471626039235395 0.0326310792440819
CD16 1.94000675323667 2.10400791958773 1.92560241828925 7.45716582552042 0.494003238311842 0.0523768455111119
PD.L1 1.21996446157348 2.67996555687662 1.13984297653703 9.83452201088779 0.349700976100602 0.0275964275667738
MPO 1.31934442168697 0.0351822914464872 1.3278429317897 0.050422565017384 0.502711493321548 0.403683697560625
CD11c 0.0579798774565884 0 0.0605457031646351 0 0.522812752622109 NaN
CD3 0.164979749576313 4.87908839274627 0.169170556834656 3.88400170668227 0.538380201762323 0.674307972656775
CD20 0.0213563247590576 0 0.0213972600634784 0 0.500643890604131 NaN
HLA.DR 0.441618445838059 0.414864038925747 0.519861666842522 7.62598340037065 0.611251243679469 0.0238217620849333
Pan.Keratin 0.168885644018232 0.11250945723069 0.171317965001973 0.211144358767088 0.55340583911297 0.246325025847607
CD56 6.75129562759107 0 7.20043832711822 0.0991730005166025 0.519533183814426 0.171718198068957
EGFR 3.20456251144046 0.0989532499445678 3.05885508565118 8.44071433899772 0.473285491295205 0.008193712063105
Keratin6 0.256231956736392 0.0117857266460131 0.257873802304394 1.51070395112355 0.516408085441162 0.104368676032097
CD68 2.21642010506606 0.815969059301476 2.17048173869101 6.17775299692351 0.4889985890731 0.00455262605932917
IDO 0.6800326593793 0 0.698356516400919 0 0.510985988294547 NaN
CD11b 0.36988185033013 0 0.455437768414852 0.894904688745169 0.62370936314652 0.171718198068957
HLA_Class_1 1.37588835016406 0.717706022136867 1.51441555926943 5.09242155727979 0.53994766270349 0.0135782110719949
H3K27me3 0.783859504591415 11.3078805105032 0.780565262806555 15.7277836740198 0.491964540376397 0.130475110205986
