target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
FoxP3 -0.0597685215323542 -0.0871797807163953 -0.0455004693896772 -0.0814608128140862 0.00590413457102512 0.628575482570298 0.727021749668226 0.675905561469591
OX40 -0.0331103652770194 -0.0356567864315502 -0.0242082023880446 -0.0209253862571942 5.72525442993307e-05 0.839645483645673 0.846541784593174 0.867833842220754
Lag3 -0.0892278811268795 -0.0274223201600538 -0.016996680116519 -0.0137131370246375 8.30278885674414e-05 0.898354783371686 0.908011276828342 0.936923066078738
CD16 0.0419241769190891 1.06970876727602 -0.0403234891819194 0.225497529360389 0.0804259156827043 3.2668944673212e-41 0.69012906994512 0.0145333363235854
PD.L1 -0.164135023869993 0.284437927584702 -0.0904733669125846 0.234962823447396 0.00132768173632983 0.011923730972511 0.521367267110627 0.0747268788148023
PD1 -0.0181748553339868 0.274850492400001 0.436931413258501 0.186680658213336 0.38149490378508 0.000400541558037272 4.1796201449055e-05 0.0189883970489097
Ki67 -0.184654836345491 0.0920158942523387 0.209288962942528 -0.291021610997832 1.91485163445237e-05 0.561303509856195 0.124461852189568 0.0660251956364611
CD56 -0.0658792399366538 -0.0758481798296931 -0.0550874012195737 -0.0574445929807177 0.0025027585988764 0.757507183181781 0.757707497435139 0.769456615122357
CD4 0.011532889639302 1.17911617832726 -0.0803486446519459 0.0608194107693359 0.540016550383545 1.35863712329158e-83 0.23172078443562 0.327164744903733
EGFR -0.0960662323768815 0.359732891804594 0.155394902209099 0.163946196673975 0.107056005638911 0.0148762247060964 0.2939612236692 0.181179941468432
CD138 -0.00620200085082559 0.983667712208195 0.121640889295529 0.0273921316751804 0.825250377648274 1.15052046106456e-34 0.163346316422726 0.729255170629797
CD31 -0.0468198463738855 0.341254824501175 0.230763969359965 0.0865474351128851 0.0726640869361187 0.0234510728869599 0.0469947590222481 0.488373726447012
CSF.1R -0.148775228122872 0.471184010018668 0.297563616977567 -0.140977466114605 0.0516559266962178 0.00109405539831259 0.0168270421642305 0.337593445438699
CD209 -0.0466061480747044 0.779179566048516 0.595386987537952 0.623935413253227 0.147031361414167 9.3092258977567e-09 6.20991058499371e-06 3.32957715043292e-11
IDO -0.0878532310192971 0.812675018982279 -0.0436765204806112 -0.220219641855558 0.158404100098335 0.00784511484251436 0.70672734824367 0.277115045325032
Keratin17 -0.291696081611485 -0.0266274920203668 -0.0249752467580427 -0.0255688102593441 4.78455917998248e-05 0.864459992229885 0.86917874536117 0.861387621367154
CD8 -0.00356981369206706 1.17966694297807 -0.0864453939083458 -0.0313525474201617 0.884993859726837 2.09063242139941e-54 0.342872995654278 0.719182534377807
CD11c -0.0503445059144365 0.882662637199383 0.25465269003613 0.164062727770007 0.068312592118799 1.07892149998372e-43 0.000321794853656505 0.00792770152142281
CD68 -0.0244350728969526 1.13189261442321 -0.0378767424065101 0.238311850543631 0.430949509369851 7.98695993158315e-43 0.701598027599935 0.0185464450545389
CD63 -0.0100389731664367 0.771361599893853 0.150883746437342 0.339494354107482 0.751242740715043 3.26153351564771e-12 0.211793530541704 0.00171783371773335
CD20 -0.0290671807989836 0.820572036068844 0.0297864336382346 0.365432094884041 0.200124799085517 3.16709572841228e-32 0.70372890731941 8.647045839571e-11
MPO -0.150075719714122 -0.0977416409904537 -0.000188538445713063 -0.0637737626442554 0.000203992558848728 0.685148941436028 0.999085485237504 0.666662204008913
CD45 0.0177341522587062 1.11568934603031 -0.0394062610039104 0.021902573737886 0.0435477396353905 2.08266105068602e-200 0.227753937673288 0.435074662320613
HLA.DR 0.0071023648763513 1.13499114306861 -0.0768737751617457 0.045237215854356 0.711132375154949 9.07003603249441e-90 0.211690119430009 0.396642474417819
p53 -0.31089408960016 -0.024979618385874 -0.00898349481737486 -0.00745074654017651 2.54726757012417e-09 0.872045097333064 0.939816566711347 0.94261454054556
H3K27me3 -0.0129441022819654 1.20197141776053 -0.0105299779677144 0.153360966363128 0.535512554854161 5.39067157742613e-76 0.895188304480139 0.0222608535443425
CD3 0.0127355753422602 1.23643351217285 -0.176456932741919 0.0449951144766062 0.358162145160801 8.4049931762828e-132 0.00207492645393614 0.394440808187557
CD45RO 0.00928163281562158 1.12404629961623 -0.0922309654197373 0.0481229022190909 0.593671468354816 1.40394435212129e-103 0.116861874835625 0.377937294525641
CD11b 0.0609953773491061 1.13956014487607 0.175603193895335 0.0753121909238836 0.0579046251092707 1.59297855808993e-19 0.262366800240209 0.5243666486937
Keratin6 0.0927410812731541 1.11542373453962 0.0427685351582916 0.105391817307607 2.52992633850894e-08 2.59167069717491e-95 0.464243828254577 0.0363769204586675
H3K9ac -0.0191860869431514 1.11240160904789 0.025213190882589 0.0531055808260463 0.343357745139304 7.14054764625568e-84 0.716473555395225 0.389460429585845
Beta.catenin -0.0120610019663932 0.683901521000959 0.244042285422962 0.38635408775012 0.600529142422446 1.90671389151336e-22 0.000947850192769318 1.1471107438057e-10
phospho.S6 -0.127943608764476 0.96579920868279 0.0426372142736971 0.297879949085612 0.000342092280731759 2.32877633031411e-42 0.598064514540808 7.2270369360674e-06
HLA_Class_1 0.0667706201018803 0.930165437032832 0.0117577330381066 0.191105898631822 1.30968312689122e-05 1.71085577893868e-90 0.810548197892343 6.67885670894066e-07
Pan.Keratin 0.0172294567172955 1.21709596644275 -0.0663136923357033 -0.0415837266864197 0.271236321244001 2.01538202987166e-125 0.194002249363701 0.365781346281515
