target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
CD4 0.292275598350464 32.2213054716208 0.29243174583824 31.1546956293677 0.501240183238533 0.543359916300963
CD56 0.142987634208687 0 0.143619125136757 0 0.501427741712194 NaN
CD31 0.340097160794733 1.90861278268319 0.342286192340193 1.93014634516758 0.507797768355078 0.49550012815417
PD1 0.263445479414414 0.0181447401380197 0.280114183342783 12.9774243177876 0.549853671364535 0.0467081641176016
CD16 0.0720380024537755 1.19595146239898 0.0721582746715476 0.968306461329239 0.502319187333712 0.575631776587441
CD11c 0.147926412176247 6.45705677854598 0.153003414173258 6.96170391862475 0.556720314979661 0.463737778193507
Ki67 0.162761116563477 0.0323726809382407 0.163356928371335 0 0.504116409478511 0.828281801931043
CD68 0.4876126452386 15.3798632005529 0.490640894420455 15.1257465668616 0.513896421141829 0.513434973531587
CSF.1R 0.125676386529717 15.4594445671594 0.126306353045614 14.6753794252883 0.508287258944656 0.556998469229288
CD138 0.534818760579244 0 0.51981471703918 9.23389412546779 0.464205056442974 0.0407290622310654
CD3 0.280214411738022 66.256674169419 0.280750816543176 66.206206072396 0.50645357090762 0.50672412481115
Beta.catenin 0.0435231145749397 1.1435999765849 0.0445759843839497 0 0.520980094922361 0.917064177999996
CD8 0.396269666315782 14.0711898776882 0.397518559456861 13.7846663579491 0.506733796178734 0.513547890749606
CD45RO 0.353224209959465 51.5397613879391 0.354350264026294 51.2845510859671 0.51562417016541 0.509974675118417
CD11b 0.0221364054002084 3.90413006872165 0.0230167731804909 5.13554988846294 0.526155359954092 0.425451245562851
CD63 0.644054272953177 0.537313055699228 0.637125646477613 2.06649955337202 0.480443179109827 0.083173231286497
CD45 0.232499543978498 86.5211835815882 0.233346777935589 86.4216633056759 0.525950710808683 0.523554006168495
Pan.Keratin 0.288910795080506 64.5468875375532 0.289937567581744 64.3069008681313 0.515711572539167 0.521911264693963
HLA.DR 0.443356821554335 61.0028986987315 0.445035563467887 60.7027057973932 0.522082458951272 0.528331936925698
CD20 0.410823999790755 80.5284797983086 0.389238175940295 82.4002744432613 0.316137980437813 0.278984273355224
phospho.S6 0.263936719829758 70.7017731781927 0.264903046820669 70.4760339457488 0.517573136546215 0.52366154761917
Keratin6 0.153679290962217 52.2320300473807 0.153025356419392 52.6818897022352 0.476683023037061 0.468810989982183
H3K9ac 0.399194124200524 63.1064542809035 0.396991272668397 63.5487204348234 0.448936314713833 0.433571762762244
MPO 0.057304658721035 0.0444784593876535 0.0594782805849958 0 0.523253593284116 0.828281801931043
H3K27me3 0.355972202416881 75.1041167466869 0.354535454262546 75.2465054526033 0.479905787899992 0.481380424378653
HLA_Class_1 0.282782890213948 76.1697260359124 0.276972369027645 77.1469973576773 0.336535584188074 0.352865397671631
