target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
CD4 0.0776900530330811 0.980902562657772 0.0556670782590807 0.312681915910679 0.00181473278258179 1.27815466296839e-61 0.522629786278846 3.63305591269353e-05
CD56 -0.0542381212063178 -0.0357052942404291 -0.0211490055875525 -0.0238957032911895 0.00908271452699788 0.830292341469489 0.866325567820147 0.842054604374236
CD31 -0.00185909855058033 0.760308842399176 0.220591329629601 0.0445744960194544 0.947880024454268 3.93368115663217e-08 0.137532662729033 0.731257303515762
PD1 -0.0453610561760568 -0.0277231347183641 0.37452028226393 0.313861487697379 0.113358998175072 0.84044911782559 0.00676178888665134 0.000293693007363745
CD16 -0.341825346770277 0.252561726741897 -0.141071800350715 -0.105550125586783 0.000112614603746171 0.0212972129186366 0.433739216101907 0.532158798105244
CD11c 0.189412908564672 0.662587989385415 0.962533949648782 -0.0414809162774321 0.000318108544316148 7.7755672236014e-09 3.68939787481336e-13 0.684936306289017
Ki67 -0.227797019354056 -0.207974567571196 0.0308803520301199 0.0804869674261589 1.12050642941451e-05 0.248072582368441 0.802674110421272 0.615827597429427
CD68 0.000729003593320144 0.912211548622826 -0.137550145480685 0.291441835053792 0.986015464633074 3.17135098686832e-24 0.307013647631571 0.017741665652395
CSF.1R -0.0777816741024844 0.700987692640865 0.158042452747474 -0.0580459987824931 0.0464100805290674 1.3104690301496e-15 0.147171756814632 0.510225257013157
CD138 -0.0632603920608117 -0.0148470533556801 0.0056089389505988 0.712321613180967 0.100118348028747 0.905090817920654 0.964637811386351 1.69696730812951e-11
CD3 0.0512470415244228 1.07694401966043 0.107853488668353 0.0696675771150278 0.00443508341252196 3.03508759151537e-111 0.119720226627894 0.264366166329735
Beta.catenin 0.211077301807453 0.617370927481878 0.392500617963247 0.240651558551118 0.323985204572874 0.000351898435528129 0.0233434703654611 0.0492180117982643
CD8 -0.0216684986230573 0.944089058110569 -0.052876414587476 0.0486724399158263 0.637089765993106 4.49705244917772e-26 0.640157247086627 0.69973050756655
CD45RO 0.00936181967984505 1.06789633777048 -0.0103721133686012 -0.0416708501813104 0.77732910689092 8.55252028846261e-85 0.891086983503917 0.565972593749893
CD11b -0.0261316435814485 0.430212711657049 0.116866999756153 0.314941324390045 0.422927645154976 0.000223772170025681 0.492603485273641 0.0184551781936085
CD63 -0.0226288127089601 0.35713891352809 0.509000436341135 0.106647708566059 0.460302957442298 0.00989740317471965 0.000276715188167888 0.369249500791895
CD45 0.0239505959168419 1.107557910527 -0.0361867454231773 0.0163501019432992 0.0351017283205133 6.14008803021063e-173 0.399397432966386 0.673472867785971
Pan.Keratin 0.00378253207357149 1.16390694553326 -0.0181380084717267 -0.065590829749173 0.791668428072771 4.43280877168982e-98 0.808806661228573 0.356426972100275
HLA.DR 0.0137065333101601 1.08557650894735 -0.0828287106705846 0.0934223390885269 0.510337347004546 3.27156121397648e-73 0.238457542850631 0.161017133421489
CD20 -0.0504672118165827 0.918944093419454 0.0153169478654055 0.235091426717003 0.00598553256448941 1.46701907192318e-99 0.771883594399971 4.67114581070284e-07
phospho.S6 0.0500657551869732 1.09222465099524 -0.0761490281277265 0.0900269805075228 0.0341882416180872 8.20331885016841e-106 0.226321929309011 0.120184396932866
Keratin6 0.0474643629503149 1.07945032022518 -0.150618148380968 0.21993221318731 0.0578925906012279 3.88228776266806e-72 0.071246051757419 0.00637753078502871
H3K9ac 0.0483260992292123 1.00219821484349 0.134284913516267 0.0478200980157256 0.0441036547213251 5.32037574560021e-83 0.0428153656227672 0.47258449738431
MPO -0.0701304495768504 0.113962771548801 0.0473921489354511 0.304654585780282 0.09050360496315 0.395865655924304 0.694026540828915 0.226429677471379
H3K27me3 -0.00744130726870081 1.14515329790023 -0.116245503943837 -0.0143468994530679 0.638365801327717 4.31065615581956e-132 0.0432357220177037 0.798925080529227
HLA_Class_1 0.130986847791487 0.951710897529807 0.0232184687669217 0.176851990512783 7.32923916034432e-06 1.65433096716546e-95 0.665120028708095 0.000224091061141594
