target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
FoxP3 0.0707119438689063 1.25183117427178 -0.206724810239655 -0.198162780065301 0.485097216339142 3.34149488007829e-38 0.112451293801648 0.0713693122418606
OX40 -0.0133660951685881 1.21183265966956 -0.107790825696983 -0.0107959638011237 0.713679129314895 4.66506154632654e-27 0.348941891331196 0.937153767754568
CD16 0.0237772231703576 0.690462513423115 0.634464602283717 0.0211878939187632 0.386938964763995 7.0678420661207e-15 4.39236868696658e-08 0.841851991719421
Lag3 0.00305411223767699 0.313256287863948 0.0918664245204095 0.156404664240672 0.933764846423578 0.0141856201722393 0.476409574617347 0.214323715942525
PD.L1 0.00751322916144049 0.631005006647206 0.285810345315896 0.228853167887675 0.740146324533188 2.17198318432867e-13 0.0046891318361939 0.00572091571911134
Ki67 -0.0173606290472111 0.493219566666036 -0.0109615599928787 0.147743473040944 0.603528469576879 9.9830304413888e-06 0.930892233122546 0.172971697790847
CD56 -0.0732025000736758 -0.0252358567547705 -0.026567524874445 -0.0483414652105279 0.00113888251927831 0.871875575326828 0.903592111619996 0.836191712878394
PD1 -0.0262306558764471 0.693695829275508 -0.0402251487372469 -0.000236651870087465 0.349860364973467 5.60931033087808e-10 0.732946374204821 0.998412232651457
CD11c -0.0821305363236958 0.576526285258307 0.042984033265137 0.693564617899117 0.0124831883425254 8.5393145596011e-18 0.582107641576873 5.33748909051096e-28
CSF.1R 0.107644263020694 1.07390719543841 0.118095549059334 0.162799179674135 2.1712811992783e-06 5.24372351501352e-58 0.120439963195672 0.0122052474679068
CD209 0.0764934191580175 0.833254753726968 0.780692015125334 0.205740493165784 0.016873600948424 0.000256018007622579 0.0017273773767898 0.128612718052006
CD4 -0.0123258775144948 1.07252870968078 -0.010031023704281 0.041617406346596 0.553740426487014 2.40739418696067e-97 0.881155113484836 0.50076561054888
Keratin17 0.00305744906984452 1.17904932303883 -0.419427619481399 0.388099873100093 0.872322654532766 1.39633972759416e-73 4.48346590928353e-08 1.10299639427059e-09
CD3 -0.00128920094551869 1.09828799959634 -0.0535707614239734 0.0425539693900371 0.93259736854952 2.21848149586981e-145 0.366926539286776 0.43155310160014
EGFR 0.0734340212342658 0.74471297184301 0.205870645726167 0.368432464568945 0.00024267351995595 7.76309989538891e-19 0.0333026845488468 5.26236793121463e-05
CD31 -0.0172015240645918 0.868936872176717 0.0868962551773469 0.0217552084028078 0.599020602708068 3.98458728397035e-16 0.498445539936052 0.827717000729389
CD20 0.0402508178071797 1.33400800344455 -0.0181788070282736 -0.0490358335165884 0.0367988624008296 6.18576109597202e-72 0.822166334490057 0.486882596939723
CD138 0.0127700510753678 0.653341131513524 -0.0198864528541508 0.62663641383357 0.611921226474545 1.36984368529851e-12 0.847781237531158 1.06561558612577e-14
CD8 -0.00942426130715592 0.896350736176784 -0.185181434827926 0.248266936813481 0.755167509958838 5.90286074043885e-28 0.0856405278539431 0.015327320322506
IDO 0.00255093596919567 1.00671421435004 0.00454051271970219 0.124672917502642 0.919137094059159 2.10698812939321e-34 0.959598968593758 0.154263387840157
CD63 0.02380767436764 1.05247124405347 0.115385376305357 -0.0484431713064146 0.439453276570834 8.16739980973797e-28 0.217234658034157 0.668543363787534
CD45 0.00433818722381037 1.14684815797491 -0.0909245884374733 -0.00630647847593333 0.631763262658288 1.83093975912114e-237 0.019713974170734 0.85408003904045
HLA.DR -0.00238614229474941 1.12949785165175 0.0809675535525649 0.163475549090687 0.905446287342666 9.94847343862175e-58 0.314887210900205 0.0183955396334007
MPO 0.010106658633427 1.38561984752666 0.317879308305655 -0.356188713246517 0.669414788924969 2.05263853558084e-53 0.000224282971347144 0.00202637405220031
H3K27me3 -0.0295274978208213 1.22887645296491 -0.0273500114701852 -0.0627117144633838 0.135025319625706 1.03205286726571e-136 0.677542281119445 0.291108698795231
Beta.catenin 0.0270507820943784 0.837120562131781 0.0702756909689562 0.263981380908684 0.161720015003081 3.88565632051771e-41 0.321512130145739 8.40995117443744e-06
CD11b 0.0554582016589689 1.64847282885516 -0.0817899918178552 -0.180123380035295 0.0171512828115226 2.03737734480653e-74 0.354630169165188 0.108210031051257
CD68 -0.0305105102322544 1.12522168918135 -0.0810961159613153 0.220282768960612 0.280275602437408 4.17223547703958e-43 0.387349723597948 0.0027038669686813
CD45RO 0.0118968386289733 1.1268198765378 -0.0309609584153664 -0.0435172383394188 0.364560865687154 6.86867313462297e-194 0.507908626664361 0.307625863319291
Keratin6 0.0807202566825212 0.910972921686631 0.307449382735659 0.0441662314092863 3.18712112695938e-09 4.1319959267287e-65 2.40984185933105e-06 0.455721906768454
H3K9ac -0.0741076184089288 1.14768471381076 -0.101040457203169 0.183828379824635 0.00142705710064278 1.12266172071802e-104 0.170306534061446 0.00394974192336593
phospho.S6 -0.00849120919872525 0.948978356025663 -0.0107845895622086 0.167241810850355 0.726576565695841 6.23570484671001e-40 0.90146360091837 0.0369731292806543
Pan.Keratin 0.13219159211329 1.26610974156344 -0.148545045823617 0.12407594875174 0.0136855297594557 1.44295501360235e-35 0.142501883858573 0.13565136358696
HLA_Class_1 -0.032494926259514 0.868083358011801 -0.0552666516041393 0.334060701981944 0.0456106547099233 3.07921715925573e-70 0.388370036723439 7.32632426713272e-10
