target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
Lag3 0.0947834904061783 0.433709319250231 0.186206053801077 -0.0735274815081112 0.244680782698375 1.48981889441894e-07 0.280449753523294 0.636269995960216
PD1 -0.104116305556959 -0.162104195830094 0.0917482243520279 0.0400635552633958 0.000180244238196418 0.0579598526997949 0.356976283591344 0.715826247862435
Ki67 -0.0879912410366557 0.196163818049079 0.223644900704614 0.128212982972255 0.0267484564037823 0.1008155096565 0.168955954733988 0.44869601147598
Keratin17 -0.217848129178301 0.38776547625844 -0.0864696833438651 -0.116341201304229 4.74095754858758e-05 0.000614997467496816 0.613013401170218 0.448861978225804
CSF.1R 0.0105406893044943 0.654204301750643 0.241583139688056 0.113740208993503 0.78329971410905 3.26353055263338e-17 0.00907792032260102 0.254402747101218
p53 -0.0308744990385182 0.537935025981643 0.200295143966528 0.399635329347842 0.264705427125446 2.32491660327566e-17 0.0141713228251998 1.43976834448179e-07
phospho.S6 0.0247547714115288 0.835241478662249 0.0801914655693932 0.1159135629271 0.547049379293293 7.29160908474025e-59 0.228276137372859 0.0802561135476936
CD45 0.0219208222446176 0.855038339946293 0.0940183077003961 0.128095139601191 0.197311947088516 3.18649069598065e-123 0.0472454779288304 0.0139916271043908
CD4 -0.1828391137595 0.65271856434248 -0.133365099593041 -0.036769477107126 0.00585015854891258 5.10932181975564e-18 0.406312860449279 0.791474839876352
CD11c 0.0192302769938773 0.618607035519519 0.32921787549121 0.11408268523899 0.482577457322399 2.26068971751579e-16 0.00336974795610936 0.304503820741787
CD8 0.0127033010538251 0.748262723422175 -0.0609669786254067 0.0615882993824196 0.701481752893843 3.75252261082219e-52 0.584706429040319 0.598492733659648
Beta.catenin -0.062404226242062 0.840107365148263 -0.00280014867344143 0.234034096362547 0.138062188195451 3.83615190568403e-58 0.965075275793186 0.000146694654649929
CD31 -0.110573297060121 0.0575989182115861 0.00824272325120142 0.114890252409099 0.00155613875126029 0.639058112979432 0.964766072298674 0.360652781761093
CD63 -0.108718778942569 0.132208909008936 0.242078926235226 0.114396250808988 0.00475407016981247 0.0939324581046413 0.0431896950693067 0.426781229619776
MPO -0.0210254957855293 0.566705525077053 0.0574126713907703 0.402962471825828 0.742664632771182 4.10799681706632e-31 0.421633163575284 4.01267466037077e-08
H3K9ac 0.0623952771142984 0.770370572303386 0.173879581851497 0.219200110121115 0.0203856121930803 2.8909796178085e-58 0.0015914318178781 9.58357575024057e-05
CD138 -0.34990306342443 0.0299499706639543 -0.162614460951483 0.117466597615149 1.05042104319448e-07 0.802516236160423 0.362038161581846 0.351964651244958
CD16 0.0161031912833408 0.735878929124305 -0.142888204054864 0.21104344899117 0.666102662713287 6.63384825828296e-37 0.19001520455572 0.0650504839209511
HLA.DR 0.0816836319225614 0.388252475098343 0.246234195905969 0.510615049386325 0.0613962995040547 2.78129771611062e-14 0.00133685789132781 6.59289098661172e-11
PD.L1 -0.019560110945107 0.513044263959087 0.139856797368615 0.401373419811134 0.699211542342951 1.85851793321058e-12 0.105090651101141 5.61113913502192e-07
CD45RO 0.0145125618936062 0.736594128080077 0.218045179482351 0.0828853255985748 0.639246310454997 8.59768307279774e-77 0.00152671433693983 0.283406494162784
CD3 0.01081739565298 0.790320202573167 0.124436309557942 0.131357029654243 0.738894052310536 1.74342339889107e-69 0.190690905297887 0.2320725243425
Keratin6 0.00116220482944029 0.694965283306319 0.156609219822986 0.196011787597333 0.958456139562052 5.18910909685042e-18 0.109758412193812 0.0379425551155057
Pan.Keratin 0.00157254472251737 0.715884739954911 -0.0656676494341061 0.347383664776004 0.974869942394101 2.90613452669459e-16 0.5921393015719 0.00163035612689548
CD68 0.000532761425009732 0.689834422884071 0.0850382298937353 0.227566836739347 0.98224058846892 9.23810168876967e-20 0.361548272183327 0.00843121450652605
OX40 0.177801533520379 -0.000253810297200219 -0.152323341735124 -0.0673367335095483 0.0231746917175155 0.996645180782878 0.224148089350888 0.589989228430147
CD11b -0.118309351353959 0.44886867444812 -0.309055984743517 0.18997687363368 4.45734386087581e-05 4.50792357240119e-06 0.0593891464199699 0.231179647286148
EGFR -0.119714323346852 0.728233905362889 -0.055693452882553 0.462688658421447 0.0928617828700706 5.63379679590517e-32 0.466094543426656 3.84698383751331e-11
CD20 -0.212046581517953 0.530073093660696 0.39459189517288 -0.557296200359538 0.00018133990536376 4.85643789309484e-08 0.000329385165001516 5.2848345429224e-05
IDO -0.0383134940781377 0.464695048400148 0.0571777373975304 0.577184663424076 0.439161733750434 1.53840706923289e-08 0.587713407889417 3.63494736544387e-10
HLA_Class_1 -0.0487188925805472 0.668123687269732 0.114585154092764 0.304244591984936 0.0154389952374372 2.19965718483074e-49 0.0328758198681367 5.73123493539673e-09
H3K27me3 0.0297567378839855 0.931360582686107 -0.0104812384615708 0.143530475284619 0.352800774667179 1.09973123784169e-76 0.855349482746956 0.0151951251424851
