target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
FoxP3 -0.0506311931513135 0.364680584802989 -0.108089628926378 -0.373854539922771 0.00490580454066216 0.0113016896364053 0.440539284615776 0.0417886503332582
PD1 0.0119147551902842 0.689131293152159 0.211529330814524 -0.0775294399911232 0.793062542960443 2.50081860822922e-37 0.0299578428098496 0.472705597242433
Ki67 -0.0690560440572312 0.125451767328247 -0.091978244255936 0.105702354760424 0.0492802170837405 0.329811070371437 0.528454201651639 0.479691462318053
CD138 0.00160804871471693 0.0508137103257928 0.41457951590729 0.520745986929929 0.961382940364358 0.664480850485894 0.000204807542556288 4.51615498341494e-07
Beta.catenin 0.00822084592805428 0.798839110399152 -0.0281205519380217 0.325742254504433 0.733144444388672 1.98857663914306e-54 0.671418069981587 6.30346999599631e-08
CD45 -0.00279260040541544 0.949079234112892 0.0575868207151052 -0.0190441105009933 0.802393431331689 1.93688888444584e-182 0.0746354411890363 0.561260179238527
CD3 -0.0067445206152775 0.922797095841043 -0.00106009268769201 0.0714837829384097 0.609769319525688 3.12336004726197e-171 0.979267843679458 0.106297558173699
phospho.S6 -0.0199773659212087 0.671388408376856 0.103071409698291 0.48850736986643 0.385045729050203 8.48860422717084e-29 0.18601101342485 2.46735804782243e-12
CD209 -0.0489131760157239 0.275890090849377 0.0972434649723531 -0.0216871990726886 0.000377018755628335 0.00151083832381909 0.392468949193373 0.86856914193958
CD68 -0.0215893404139329 0.846089584062599 -0.0571057630032402 0.362187274857447 0.566034349242908 1.88979790783763e-53 0.371177131041086 5.34884602378941e-09
Lag3 0.0340991551222202 0.157058304156885 0.26238798547076 -0.309851601400018 0.418445411679773 0.115715228505417 0.0709449308561681 0.0618631259090033
CD31 -0.00491638986048878 0.71565439425625 0.268090689552105 0.0827875426117069 0.952765190010239 1.41964837616971e-21 0.00310530623599441 0.367354542824597
IDO -0.0159248734017598 0.679107529535542 0.0914528517954249 0.00634862223132965 0.566645083421733 3.79555808414904e-14 0.340870843544222 0.955376496055348
HLA.DR -0.00486228724461167 0.812014060501633 0.115008163588651 0.154363852424112 0.819368256369454 3.31564569984118e-83 0.0102436772426665 0.000178988531627587
MPO -0.000720815807006343 0.496622476019435 0.328105813201853 -0.0322140670130056 0.984182353039806 2.92871320943903e-08 0.00434310252720992 0.813341126167874
H3K9ac 0.0618580571797235 0.799880171966519 0.118734589697321 0.289513898032143 0.0191466194840055 6.39547854238222e-55 0.101443809457879 2.6641508981297e-05
CD4 0.00594692425616236 0.956461934053814 -0.0389396426468253 0.0642936673853811 0.805769162236204 2.00492963049089e-80 0.550916662515863 0.360859116128797
CD11c -0.0364545458613315 0.5251519390723 0.0952936070421928 0.510958546473803 0.417817539841308 8.17096155247016e-21 0.143434371084973 4.95779775742861e-19
PD.L1 -0.0031195701436782 0.773586917098045 0.244608604295457 0.0103525254900975 0.90144195431003 3.79247684661199e-42 0.000102930244057596 0.880375944289739
CD63 -0.00540447070991794 0.696857917747494 0.201571953124731 0.125108098687187 0.882182397364514 8.77844153732704e-29 0.00671688486044557 0.123140864036652
CD11b -0.0163092766920993 0.789919131357233 -0.01025150873841 0.0278620091417455 0.425549382844941 2.34267184201697e-37 0.885014063183443 0.732720037150579
CSF.1R 0.0231701931194456 0.448593136602358 0.603688393841857 -0.00194944243533885 0.423129068268757 2.53698965882615e-10 2.94171387887374e-13 0.981337910633192
Keratin6 0.031260696320274 0.823077716616006 0.0436316840489926 0.225154385378825 0.00818677375647174 1.84952092809018e-76 0.421946497616375 8.18246930530289e-06
Pan.Keratin -0.0393729983280323 1.0296778684879 0.04917963397752 -0.20494303318909 0.0188608767360814 2.24294137326633e-84 0.472908255743735 0.00337329243350336
CD16 -0.00866356138708229 0.837213103768767 0.0238166533421505 0.138489620477775 0.829187995907301 5.81641449637547e-57 0.691734445192776 0.0250957447000913
EGFR -0.0518164117588117 0.642942106066926 0.0723747840065609 0.370836093861672 0.184412910249729 6.33962685890363e-26 0.312360594092874 2.2644117648511e-09
CD45RO -0.0104208716968268 0.913121749408891 -0.0203383554148733 0.083212749549918 0.520436899572812 3.59978016927156e-128 0.65780111030604 0.0775135945460135
HLA_Class_1 0.0106145383114826 0.63909380900934 0.110938440700136 0.322472252561971 0.544074972485874 8.70711348630865e-59 0.0135479749541683 2.52372353530058e-15
CD8 0.0284585900306896 0.815914095786254 -0.0663323433891209 0.0287118972944021 0.404832304487598 2.36499744950233e-55 0.507178343882726 0.808769912345667
H3K27me3 0.0198130815410503 0.961962964372567 -0.235450561709784 0.183161105957325 0.394781671094421 8.35828784313007e-83 0.00135736866580638 0.0215710688520058
