target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
FoxP3 -0.00662974978568535 1.05929196875792 -0.244665415383594 0.126253468568856 0.963061535720444 8.23502011980955e-41 0.0234278631740567 0.257987008773371
OX40 -0.00561946572551812 1.57100430865184 -0.137898989689473 0.0156518943442822 0.915971004707587 5.41648739328793e-29 0.323078840226116 0.884439302933937
CD163 -0.0181387562170932 -0.0399996220717446 -0.0454782133215853 -0.0411373282362207 0.166589775060705 0.811569259131337 0.810966316263294 0.8601473622605
Lag3 0.00114936731789063 0.747047766043302 -0.0203663979247177 0.0191022139965835 0.988423177448996 8.42905550432597e-17 0.872442227593793 0.852233340956206
CD16 -0.425847181980449 1.04732320702774 0.0979966818665819 0.349421949392821 1.24837636961894e-09 6.31319979750534e-91 0.159413727478912 4.84435216515322e-09
PD.L1 -0.0780882912498566 0.548375801638736 0.267324248948337 0.485242425853505 0.0132769078280267 4.84468145827717e-11 0.00616627090549177 4.00485452372796e-08
Ki67 0.0675760128922023 0.385794614905844 -0.244076787070575 0.402304477635885 0.316737049468055 0.000792861953126003 0.0587641546159361 0.000136286357097099
PD1 -0.0135841800811145 0.84710241666404 0.0177696152602858 0.0502758688733953 0.70611615908194 1.86850262246738e-25 0.863109734916567 0.593081559605299
CD56 -0.0610758310389156 -0.056015503323156 -0.042141474514352 -0.0445715442227717 0.00160238436061193 0.787370661875583 0.79822677790962 0.783545077329221
CSF.1R -0.106167446035168 1.12538852547154 0.0476733762903668 0.0897545671330029 0.00126132516823534 2.02517072822793e-127 0.401537563354515 0.090611613451602
IDO -0.086133584788476 0.404801916732206 0.0342302040041557 0.678736788085798 0.188532400766336 0.000260115560504705 0.727756383532315 1.6658058586026e-14
CD20 0.0373785766772555 0.816756223984495 -0.0288698316552968 0.489819533767444 0.198099924219601 1.99179494823238e-19 0.778277443063449 5.06765241559744e-09
CD63 0.00686127583666642 1.32574583435971 0.0276289461215471 0.0174772094458455 0.737015571299141 1.00244094857168e-113 0.699664636167803 0.810422577156478
CD68 -0.120919207300217 1.16949347647561 -0.189016977809825 0.147780011827297 0.0953963034590652 7.21387188173259e-93 0.013367676730441 0.0503265099046325
CD31 -0.022768181046811 0.543048827187016 0.0987394868144093 0.15273739370992 0.422916029530537 4.68606644313313e-08 0.451660260906334 0.0848061311661734
EGFR 0.0301668992044087 0.823020427865883 0.206609215644279 0.219083924048661 0.158355842598704 2.98910670847719e-25 0.0323850509769303 0.011594173075024
CD4 -0.0850385151473338 1.07505143979302 0.0978780688098849 0.0110634706993187 0.0367806486096269 2.61237589643336e-105 0.13653039657755 0.873137510427837
CD11c -0.088478215089366 1.09953589176231 -0.0985217138870454 0.202613212380625 0.0194684164144358 2.8756696995818e-88 0.156024566036791 0.00170452524880286
HLA.DR -0.243565159616475 1.03352884055426 0.027011394500455 0.262799791163462 2.46742902214912e-08 9.49627253977101e-111 0.64172343950903 6.76557080669113e-07
MPO -0.0799541615309368 1.14506481354646 0.222769711367127 -0.0138294247260736 0.0472353479113438 7.23763934832068e-84 0.00607643527515282 0.856505553283111
Keratin17 -0.222839412964973 0.223955110187605 -0.0525145254738994 -0.0790591205012926 0.000164747130333757 0.105392464116864 0.721169908279412 0.576950474867023
CD45 -0.00192619974913678 1.14802336859147 -0.071082782540905 -0.0496427794766015 0.906635599674843 2.70614473599564e-294 0.021292331793338 0.139508897930106
H3K27me3 -0.140774250841222 1.29533894199258 -0.18076237967682 0.0874669632192263 0.000677199679059133 1.37221375105787e-166 0.00377530228845087 0.106479983930524
CD8 -0.0853509436539699 1.25633966333466 -0.199559546938215 0.191702363602848 0.0313735563223383 1.16730647318552e-115 0.00592539150523585 0.00570271832656073
CD138 -0.0501896223913239 0.176009303482468 0.549621173896552 0.12865800176149 0.412895743860072 0.165181407957945 4.71147190518192e-05 0.264857338630209
p53 -0.761796933385355 1.0729132418369 0.0473050303900916 0.216021387693737 1.33337339428213e-07 1.79523205713405e-109 0.442870984097211 0.00039978426036915
CD11b -0.148246360267793 1.22645887274514 0.142723126688656 0.0770654634878829 0.000465147347214881 2.55689482107844e-115 0.029608354529042 0.210794060119406
CD45RO -0.0322363193649865 1.1242186045562 -0.0619488498756591 0.0182300375875849 0.289044324009692 9.3769626175605e-201 0.151184879078577 0.690334042116837
Keratin6 0.0909863424393799 1.05788148495368 0.0105456345838649 0.314295487351481 7.18221973409543e-07 4.5788444221067e-54 0.897383906389998 4.28802120715854e-06
H3K9ac -0.397141836889735 1.13544182124503 0.0620234123702955 0.322321214845951 8.68842958676439e-15 2.49180864531144e-110 0.393650271012614 1.30970321644117e-07
CD3 -0.0223199278852364 1.1520176916363 0.0169398551072468 0.0196833641578449 0.160221742118536 3.98159284285151e-198 0.707427841807447 0.682154578227219
phospho.S6 -0.0989527756169078 1.12209767049372 -0.0469337302276742 0.194390621071088 2.76026140527795e-05 1.72547821317704e-123 0.452678844133479 0.000351689062409222
Beta.catenin -0.0823534138354599 1.08340749436924 0.071697573718406 0.23181477882975 0.000479719741101384 1.35055890698949e-82 0.287405560450943 0.000110268605375511
HLA_Class_1 -0.511736442941005 1.17489867275727 -0.142890851308526 0.374490612492583 1.59363997489997e-13 2.1500139622344e-117 0.0379072424528728 7.36950138990675e-12
Pan.Keratin 0.0300222708683249 1.13278662556829 0.096640961015121 0.0448542516471876 0.0947413331865986 8.08839542606753e-87 0.178642268727344 0.49682962059819
