target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
CD16 -0.325586451985206 0.0559658997304775 0.0206417430455367 -0.010777474574155 0.000285858830381785 0.332511990137021 0.899061271813728 0.954617623701432
CD68 -0.0460970940651128 0.333982824159852 0.456048944666892 -0.00522916077540698 0.454426547719913 1.70568677157442e-19 0.000301290231034487 0.976688820941824
CD11c -0.34733089319406 0.0399344253108446 0.0619889005503602 -0.112238309168269 0.000445973372547345 0.727255667045761 0.683732833271967 0.612502185126718
CD45RO -0.0431052941366396 0.886038357044253 0.00304041945983239 -0.0257164656839439 0.122837410373058 2.07047836701843e-59 0.96470810756035 0.749520008394564
Beta.catenin 0.0711041165309347 0.227881576368195 0.341923865832425 0.515764313233622 0.620912702084424 3.72494031890828e-16 0.00100680137600353 0.00039750939570478
CD11b -0.0875534750985879 0.828741356315052 -0.246313769511446 -0.0829179976098608 0.219836812100007 1.32273859238352e-08 0.226831048513191 0.780939557924079
Pan.Keratin -0.0630994660031127 0.859156127238439 0.131967365532488 0.132144844392968 0.321325209721558 3.15351896431238e-36 0.13813829559226 0.195899265644741
CD138 0.202011585863101 0.0436742391964196 0.128785636284507 0.258501772383114 0.0095973438467754 0.383860122957021 0.420477694918014 0.0881022821812815
CD63 -0.549085107371905 0.468566258562748 0.397582664303233 0.25898764104276 0.171701360500865 2.83629833099916e-26 1.70512463521981e-07 0.0027946537822236
phospho.S6 0.015173625196644 0.495961925806796 0.211898288946054 0.286734550780052 0.701607017908986 2.72330155419364e-26 0.0583752873563559 0.0186642656402655
p53 -0.245737933996021 0.00819597340201881 0.154941669196939 -0.0146273829675597 4.1055150004394e-05 0.718949530518163 0.378378647652606 0.922769064553403
CD31 0.00681251080139836 0.757724848042192 -0.020371998493105 0.1488432084774 0.867046892377815 3.72605075797229e-14 0.90845429789347 0.511668745636585
HLA.DR -0.0381857873545133 0.656645824099805 0.27540409449509 -0.0018457503645584 0.678727596506028 4.80489799449765e-24 0.00157654458896564 0.990201636955844
H3K9ac -0.0625995690357921 0.56897493141461 0.0643460291310522 0.126516444734553 0.0741831896165085 1.70586420153752e-43 0.533258921073567 0.257331039044373
H3K27me3 0.00559133587394463 0.848224927430087 0.0423586933374345 0.160572664098127 0.833536913688481 3.12269033973105e-83 0.546081215598404 0.0501322079967714
Ki67 -0.205242061748653 -0.0150779829709517 0.00820667848994834 0.045180507951238 1.13961887868336e-06 0.599298833514086 0.945993681192153 0.772976866263736
Keratin6 -0.117560901856564 0.395483925053651 0.146410972251965 0.111045096922556 0.0644784044669916 1.32344204598896e-10 0.224513082044664 0.449571465089907
HLA_Class_1 -0.1286669041481 0.279042667726611 0.318550019541074 0.310748953287339 0.511772846345333 8.0175962498401e-20 0.00787012224182347 0.0130011182549188
