target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
CD16 0.245913581197733 17.0074284978973 0.250876129760406 11.0191067200677 0.531654798392051 0.802977163497066
CD31 1.11403302331251 12.903646995754 1.12186707870348 11.912919199173 0.51073621713472 0.575335426170782
OX40 4.23705540790485 0 4.3950658801946 3.09552648020421 0.514393235618504 0.171718198068957
EGFR 0.96015169870799 35.7596434872697 0.947136022941775 37.4707639496775 0.401790154717161 0.405146634639225
CD11c 0.27292469457318 17.8149879572474 0.274358096304463 17.8087456227419 0.507328432636051 0.500250009968237
PD.L1 2.88207219283356 26.5832914133177 2.82175174966798 29.349074502087 0.339776645991258 0.205786609049222
CD68 0.612193795907657 54.4852576651695 0.612598593853244 54.5754545971907 0.501318521283349 0.496782152623191
Ki67 1.37961792723689 7.04186196459623 1.38289535399535 6.96930978537434 0.509220907943201 0.507948266928855
CSF.1R 0.39470159110545 41.1151899823622 0.394371703350613 40.5594411087364 0.497432700562103 0.515079241706311
CD138 0.604811331980287 21.7190114732249 0.600940919867574 21.7507475987994 0.480698905879214 0.497983589116995
Keratin17 0.542184743994102 65.986493880137 0.53105305684703 67.2732169168723 0.440630706660156 0.426817068759314
CD45RO 0.0966451351208363 33.1310705097525 0.0991890110344597 31.2745937078573 0.549739458683247 0.566542456761874
IDO 0.035730943904425 0 0.0362118443691227 0 0.506217340133204 NaN
CD11b 0.327834476447868 19.2951251737394 0.342316150361559 20.9366565867076 0.532556395303844 0.448508837419229
Beta.catenin 0.695658881316183 55.1490343605437 0.695747493320477 55.0854841058993 0.500667741600793 0.50365284047331
CD63 0.330668081329906 5.36295510970202 0.330566414333683 6.13549787780019 0.499452945156293 0.419752058916807
Pan.Keratin 0.553789117398296 82.5234912089528 0.552916768680826 82.57821524638 0.492487586644072 0.491726113132078
CD45 0.155156507538986 63.687858423704 0.156480806104953 63.4069577823235 0.519769347982256 0.509654895919033
p53 0.641291241694462 55.8790395226759 0.643082459052799 55.3801589752003 0.517554055911689 0.528317903918512
phospho.S6 0.455653621779053 45.9413540723567 0.44813589393084 47.7471935461409 0.437227389823326 0.390719871766991
Keratin6 0.597919132961269 83.5497294311374 0.60095394167839 83.3698912793892 0.530199996815693 0.527931165066917
HLA.DR 0.243575695966397 28.1168825605979 0.247977647007266 26.0684007361312 0.522668975314913 0.570269684660885
MPO 0.434086716827108 0 0.438611836108263 0 0.505820689419663 NaN
H3K27me3 0.451378119337683 64.5600525511514 0.449349841926802 64.9944325642735 0.47186273104637 0.456590201413556
H3K9ac 0.438357198635886 58.8257782200576 0.434128038915139 59.7680195226179 0.448181935610889 0.416630814278228
HLA_Class_1 0.373779967375886 39.04783361281 0.359798524652954 43.7142845819299 0.317919388240752 0.259990929616746
