target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
Ki67 -0.22419874428652 -0.0177398444254295 -0.0652742433211544 0.00863717073889478 7.66490436330402e-06 0.90716250017807 0.696648818719188 0.949631762104152
CD16 -0.140786176200543 0.882488723184615 -0.250353929348222 -0.0985873552824896 0.0141470780250768 5.28836489531339e-19 0.0845462856341114 0.511766283137401
CD11c 0.113524395094415 0.966660372875686 0.608409790055299 -0.230461120453861 0.00156637693421376 2.84644202907131e-36 1.51357986880042e-08 0.00911781433347318
CD68 0.068179144695391 1.40404083401765 -0.222548245357989 0.0638449170416836 0.0607539305568625 2.85755627427054e-58 0.0204950594739645 0.497517192733415
Keratin17 -0.0451143498151634 0.206188757658833 0.466815283168981 0.155812725442595 0.462805720189213 0.101992365399611 0.0134781587604229 0.312401250705176
CD56 0.131542566084347 0.394810192623659 0.0129497688426323 0.259242878876644 0.519871598079364 0.00670102017644505 0.920560474696635 0.0297960435901773
CD63 -0.0463359036645898 0.546755919668751 0.0262554479491639 0.261694671952229 0.410519461317845 1.28962679267847e-06 0.878098404118811 0.0478990616164438
CD20 -0.114994885110666 0.046035925726321 -0.292090495411983 0.920562777138531 0.144620794234307 0.771066788758824 0.139598560527927 2.18727007540272e-09
CD138 -0.194774285407776 0.500902589213672 -0.0306904284538982 0.732934541224322 0.11787667158921 1.80186417394334e-06 0.820398057130293 3.3910178422003e-13
p53 -0.0480277981526358 0.948979921210375 0.168038448647978 0.275187398249297 0.151260038837987 1.21869725418525e-21 0.150591764734367 0.0126976356226874
CD45 0.097065059332066 1.12638331684399 0.081242362732184 -0.0844586074883714 0.217933787089109 1.9122719488118e-48 0.41981078232829 0.318966860652339
Beta.catenin -0.249050469716913 0.901027386318352 0.173306997663544 0.312385872028133 0.000896641120283249 2.59213901908369e-20 0.0899732253636695 0.000571381722263288
CD45RO 0.00932736179009694 0.682749518841559 0.516080226186587 -0.184576949092106 0.918429265924729 2.11691190577822e-15 5.73615296535961e-05 0.121695284792453
H3K9ac 0.251450463709766 0.970719401809388 0.0215722409349264 0.376017655425357 1.69974201228445e-10 7.77700020758798e-68 0.742781592979506 2.87436291654374e-11
Pan.Keratin 0.0557703292308075 0.962616563789002 0.13837111918305 0.00979120138082456 0.584485302287394 1.63987123160428e-17 0.342634771982853 0.93790373116843
HLA.DR 0.351731819513335 0.699156294254973 0.58279824907466 0.353965622619331 2.28969703632133e-10 4.66433066638809e-18 7.66954971779903e-09 1.20300871344287e-06
phospho.S6 0.258169389122675 0.978171397391197 0.114398067493002 0.251541744591334 0.00591128514673066 2.47566988318406e-37 0.287222107167539 0.0129474769334754
Keratin6 0.0696662560258937 0.610748337044568 0.299911154196446 0.270713191848933 0.246982029340406 1.87565617118561e-08 0.0131804650560602 0.0113680544025151
H3K27me3 0.0962731708037382 1.06448871791184 0.0367837661102168 0.139438123527814 0.00283489280158747 1.48496424216422e-86 0.580112495261014 0.0258253542537143
HLA_Class_1 0.643081752966476 0.708280972055162 0.41738553268368 0.577164822438913 5.55674766699251e-09 8.0937209022545e-13 0.000165179211248686 1.58718780100557e-10
