target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
CD4 0.49486872353546 30.9887446101235 0.498002626804865 30.308494249359 0.516336598369338 0.519919491046417
CD11c 0.313852330180626 2.24992584286882 0.338852219671722 2.64259609596371 0.627465022969134 0.414199489176277
CD31 0.534978141750398 0 0.570728537990364 1.43416363451228 0.547211570667348 0.0839335887712628
CSF.1R 0.322532587389036 12.5350011677659 0.314326774041295 15.3004722066637 0.45261527687965 0.409400462021742
p53 0.0627477079579553 0 0.0765618082740771 1.60504723668828 0.658668763849025 0.0977855426132005
Keratin17 0.734308728174954 58.7335553843471 0.862234329925384 49.3963931162428 0.660619489657073 0.688433427065967
CD45 0.454496305857045 59.5033183719082 0.526066384130034 54.2248152338328 0.785354775307534 0.693396192241334
phospho.S6 0.392850135060041 16.0649640273586 0.385932780693475 18.1907309226914 0.440456407990706 0.407331748073869
CD16 0.180267565845687 0.319697102645905 0.184086877460323 0.755359175751785 0.526024017737077 0.180554026871264
CD138 0.271531158464922 0.927514648345031 0.27354552619441 0.879004535184827 0.505302503572545 0.515642486545205
PD.L1 0.240211976622287 0.245761108857635 0.244995185334044 1.45102366762789 0.516530002920555 0.160631946857247
CD8 1.18649951311186 8.02366484612748 1.30076175719609 8.20899174936236 0.667097662916633 0.47947365526043
Beta.catenin 0.681311162395233 25.2724224296649 0.741638909839164 30.9765402809943 0.669245685710927 0.276632536923245
CD63 0.946736263153988 0.201950773995963 0.950401651246295 0.460172250806875 0.50659465259817 0.180493933866081
H3K9ac 0.352493990619488 29.0242387712788 0.357397710713663 26.6273258692907 0.545367327594861 0.60130433167137
MPO 0.52840179580933 0.0713409911231422 0.537050970600869 0.308570260857877 0.514446880854677 0.185641535461723
CD163 0.196943353339546 0.140165073271394 0.198323694759566 0.226476563861352 0.502802941182293 0.375180663343768
EGFR 0.318113863048012 9.34092723380079 0.317506496288396 12.2221301972905 0.498284047944 0.392490664543239
CD56 0.0792624282383136 0 0.0802339766150212 0 0.504128161217673 NaN
CD3 0.505684968743662 42.2293420561501 0.501572463748492 41.9076432974327 0.480184297555001 0.511224938874876
HLA.DR 0.826906793056176 22.4592941918016 0.881201426807171 17.6418498256914 0.674893293018209 0.787526551044392
CD45RO 0.586250994037535 44.684562560803 0.64683629865364 44.9968211148532 0.699670241029877 0.490850903439394
Pan.Keratin 0.411838838460815 65.0077579157825 0.518021607680344 56.4624026718916 0.696178289673849 0.679319560399804
Keratin6 0.614812884932514 4.13551610921093 0.606379802217765 13.85210210761 0.487726745851072 0.113726051782421
CD68 1.26070382219479 5.63135681492439 1.2720927258885 5.48747196667772 0.521928038843255 0.520727344041172
CD209 0.145583946747433 0.320598509000996 0.149468798863827 0.180093245963948 0.52393217205907 0.740995687473729
PD1 0.0379254335964055 0.0561191016551399 0.0383669606464191 0.0953173976836141 0.504426268246237 0.364065263891249
IDO 0.0833708010599658 1.55053513426705 0.0832719342548499 1.56641177972867 0.499317777879192 0.497165898467496
CD11b 0.583942072080487 9.287455768609 0.792664046556267 7.51785609117656 0.717073170984655 0.63932064643647
CD20 0.180432101162631 0 0.19603421744375 2.58708493665234 0.556684188742067 0.143565434096915
H3K27me3 0.772593303986492 23.7399596607381 0.757993674706823 23.9843306552484 0.472406007111069 0.487970146205332
HLA_Class_1 0.567860443226693 16.5738579951556 0.490735201800801 31.5019160160685 0.0962626503674463 0.0416085885902017
