target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
CD4 -0.0224756866679358 0.788832863757765 0.000629106074869094 0.143607186748315 0.47229403156368 4.09289595590015e-40 0.90599943330948 0.0480191750134176
CD11c -0.183238191320995 0.126955793440411 0.000192415336147076 0.191810722937534 1.71361132087078e-05 0.0139215141275143 0.988055862031177 0.143509626332623
CD31 -0.0533566042189001 0.0318000100280166 0.145507122245828 -0.0922032545420796 0.285170575781313 0.487833068296234 0.0183468693214237 0.366428341725238
CSF.1R -0.0912040853072614 0.297711272674405 0.0023193888618337 0.420927791091704 0.00331142276022891 5.43223212295714e-24 0.600490908754259 4.3407965370484e-08
p53 -0.167796307324824 -0.0169062552733063 0.0192433626662918 0.420153878795438 1.64548529586097e-10 0.503424401021319 0.426464208891167 3.75373467786468e-06
Keratin17 -0.0133375272181523 0.692167585134081 0.0171959901996994 0.0940228168203912 0.7864232178627 1.31454906724877e-67 0.184938376169469 0.0885670956954343
CD45 -0.0548971674716587 0.689498711569465 6.46908936602312e-05 0.0523072027464836 0.0644667642709963 1.68712857335593e-54 0.996361902025458 0.471521649525058
phospho.S6 -0.47462102699369 0.158005841267755 0.000774826444767255 0.362890943883039 1.62379734170158e-07 5.87212814559988e-07 0.875167473979839 0.000114503068181644
CD16 -0.213899678481435 0.0541065962796943 -0.00740678954489108 0.249345743506211 1.32046306258442e-06 0.150718538914991 0.793764675713001 0.0509864511994473
CD138 -0.287439877185999 -0.0264651912072288 -0.00292101616073298 0.0368297617373254 1.41245794401835e-05 0.351837587642761 0.841315741366913 0.857577437680333
PD.L1 -0.183821490432734 0.0650667736834365 0.00576889262333279 0.233527842330837 3.89204276465325e-08 0.0391209337188592 0.692855937379285 0.009110665443049
CD8 0.0877433287534362 0.136942833261577 0.041888010432501 0.310160010903164 0.228630805797687 1.43220155663011e-06 0.0344129676711643 0.0097573024712173
Beta.catenin -0.0316400361488819 0.454548338743004 0.0130319834919481 0.428915808848109 0.456109351484268 7.66266483700706e-19 0.102700392307887 5.47416095339515e-10
CD63 0.107353856249442 0.0684938371116513 -0.00624715960975093 0.101753824485616 0.0914656679970559 0.178313789079368 0.683099224746331 0.46770821275086
H3K9ac -0.787697368594176 0.25638225011004 0.000587247787156488 0.149938405478914 7.6817322774816e-12 2.01530052454429e-23 0.849569739999197 0.100741977766959
MPO -0.0527708778509766 0.0245746164968603 0.00146424340947164 -0.212799984522987 0.230157831366681 0.472659660962982 0.950837553358005 0.194034835664727
CD163 0.00103147089097384 0.0124903635026646 0.000422817276013812 -0.0508088918527993 0.969564121110358 0.562901303278265 0.997169058169918 0.750175609550317
EGFR -0.130722114251288 0.0479873051838314 0.00117445654653764 0.435631014091178 1.73849989935939e-06 0.0422988508136945 0.867437503640885 3.25772505098863e-11
CD56 -0.0584490481588273 -0.00563866054478826 -0.000937106369307766 -0.0414020234714896 0.000969965715345584 0.895452787797656 0.937710221486899 0.839735134648592
CD3 -0.061841801376446 0.484990128982823 -0.00689279788263177 0.244642809002953 0.0479985482419207 2.31640090481728e-34 0.519623255286919 0.0020591887623392
HLA.DR -0.0909166301712453 0.246214520132422 0.00524065367293995 0.0657982382965538 0.0664192453445618 5.3919028272744e-27 0.325722727828023 0.52784216227783
CD45RO -0.00506318511212438 0.758049554739496 0.00260706765897101 0.144921032409203 0.89052432055541 4.17390609065806e-47 0.841109533302192 0.0864209159142551
Pan.Keratin -0.0481298569220113 0.687198301981286 0.0294046062436631 0.100031119864979 0.114570574404052 2.85631172806479e-70 0.0384586326931426 0.0699860564283081
Keratin6 -0.127576535757053 0.060268461997795 0.00279722271950015 0.642043221904166 0.000469747521545705 0.0154325989119057 0.475174466696966 3.55145399509383e-22
CD68 0.19749915754867 0.100118279224081 0.0050749281709727 -0.135160713636143 0.0129020257900884 4.41996658667642e-05 0.55227185677498 0.364375802744956
CD209 -0.0742215167780356 0.0501203452292524 0.00347138883511208 -0.0540160852199945 3.60802690714117e-06 0.225014321832855 0.820889057980775 0.697718724276013
PD1 -0.161842035162046 -0.0307969218101159 0.00944722220962536 0.0114382817803273 9.33973105705962e-15 0.68900521113351 0.840101278022758 0.898495228125357
IDO -0.18039440990541 0.103668073817248 -0.00206797120986164 -0.015348122610285 1.40365555485252e-07 0.113604379851223 0.426907598631734 0.918150291217615
CD11b -0.0118543445535779 0.347487991161348 0.00987105485084623 -0.0534257919705016 0.80991494647745 0.00117275268226181 0.242317904142633 0.583423191261395
CD20 -0.161345851972936 0.0427738177493172 0.00289395253419135 0.448646027836407 0.000703191836426056 0.248285519607296 0.917269083409502 0.0003916075158612
H3K27me3 -0.212877767601515 0.24463618635411 -0.000737422992386484 0.540889380965405 0.0363465893027664 2.61121125940806e-09 0.790466043723926 1.00186948184303e-09
HLA_Class_1 -0.0771267907874053 0.185842473550584 0.00461568573742747 0.686921434962396 0.115491364492481 2.89937510188346e-12 0.584077616840893 1.1799816947823e-23
