target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
CD4 0.129204704971348 19.4491507260675 0.137814379666116 18.3439419525099 0.564829672435224 0.531145774703255
PD1 0.0751175780517283 6.32137861415207 0.0738399136041785 8.26732125380984 0.490191779138758 0.426566772262361
CD11c 0.160235578377829 0.119675572632577 0.163615289501289 0.187257574058775 0.516630844920677 0.38172256917439
EGFR 2.08002590359125 75.8475764428836 2.00822843185336 77.4102623359521 0.392875654023724 0.344863048684433
CD68 0.680381045935538 36.3024790390109 0.695125843405831 33.2332559408433 0.552477904495584 0.61347755778453
CD16 0.405965222379398 46.109079244462 0.407548226389132 45.0566574544557 0.509338031861096 0.539190776516646
CD8 0.394128964873765 28.0152197917233 0.395633298287736 27.6606003142137 0.511895131425971 0.514456862952573
CD3 0.1017576537305 14.0013330169998 0.102259262500218 13.6369945832128 0.5055707126789 0.512791114204252
Keratin17 0.158477692240741 0 0.161100503013457 0 0.506866369328239 NaN
CD138 0.902284363093931 9.69127089796061 0.903797533202387 11.0576473974929 0.503588173971618 0.400896440913125
CSF.1R 0.306122513036015 13.4511507837601 0.307840621190505 12.5244259204264 0.507147540098449 0.538125900450695
IDO 0.0526037747111625 0 0.0532353789305311 0 0.506007607302512 NaN
CD63 0.536997207000371 62.8791368207556 0.532034981039578 63.4162487395511 0.483453058289256 0.485487083944073
CD11b 0.295772034529169 47.6499404955972 0.310817716162294 48.4268108863903 0.554695539658972 0.484002643112517
CD45RO 0.381718319687546 64.6111501303893 0.380122941138037 65.266957837576 0.480513318276477 0.444615783287292
Beta.catenin 0.249146806933072 58.1446820545649 0.254061235352588 56.3351770358235 0.553200126166679 0.612298374631402
CD45 0.211696561123467 56.891692823413 0.208526925979691 58.3687469368699 0.413512633702372 0.400677171466905
p53 0.0137464170188677 0 0.0139673619459943 0 0.505452416115212 NaN
Pan.Keratin 0.484856378996993 83.0981929289668 0.481631346708576 83.3214551023249 0.481788221200714 0.478612635539378
HLA.DR 0.20571835853834 53.8748520130153 0.205099556064885 53.6395953056787 0.490875423486848 0.511530485613908
phospho.S6 0.270652497244208 29.6270033350147 0.269879325475161 30.3937574087623 0.491781998554459 0.448406061646661
Keratin6 0.43235844809599 24.8620791678009 0.433604231157379 24.0230305716577 0.506349172723228 0.534072752821958
H3K9ac 0.282208062110791 34.2046470261061 0.282900018959703 33.7702961135669 0.512093866182675 0.533917637709201
H3K27me3 0.312150631597821 44.2076586544165 0.31303955195344 43.8495037905253 0.520622491941415 0.524084936450281
MPO 1.37682391520369 77.4401535448878 1.25346139634726 81.1805911800623 0.331240180300824 0.375310599944379
HLA_Class_1 0.347837976714077 52.8444978122796 0.335520154796006 56.9322996653371 0.255523024895904 0.21816089411671
