target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
CD4 0.565524555701703 1.68938206959351 0.794750196418735 0.0886527104258308 8.80703499029272e-18 5.3023486234936e-31 5.1000220996996e-05 0.355485740060879
PD1 -0.0141873054036465 0.171810152697073 0.58192791037649 0.140597502865857 0.728177247147499 0.298349007060634 0.0882774951060104 0.382556079122303
CD11c -0.280452343702271 0.079117386154471 0.123816671563835 -0.0574896382473193 1.25441056615038e-06 0.548673457345584 0.303262844912746 0.574490751637719
EGFR -0.439819834156934 0.791768897729666 0.266368320941297 0.125350094679723 0.0124952902060752 4.86160906879771e-21 0.00301374728369367 0.0580238247280269
CD68 0.00443713186771118 0.839184099664487 0.182162939895164 0.181101579948433 0.916389822206799 2.7895845815621e-11 0.156523999946464 0.1624055655119
CD16 0.00596310670850759 0.974858258856087 0.160152446901181 0.025058046969516 0.81958711020648 1.98719523718471e-27 0.121623378468212 0.814464214561466
CD8 0.0104766332973839 1.17107145357045 0.042522232945545 -0.113965795333315 0.768441780672767 9.00129130903347e-28 0.741357422258431 0.365645910032016
CD3 0.275773435820163 1.12526292572398 0.520890089855064 0.00482162351223609 0.000506848239465125 1.05691460890647e-16 0.000527946848316301 0.972102575264802
Keratin17 -0.217510551007766 0.25083725133072 -0.0873005986356722 -0.0504855420407109 0.0232646339945145 0.350999872251083 0.723330875236622 0.798633382107034
CD138 -0.0117181064164354 0.403748033594822 0.393597286950702 0.255863532657593 0.836311717305755 0.00396596766611631 0.0148193014625823 0.0496134594213139
CSF.1R 0.275021911415861 0.849068532514266 0.995185554986926 -0.0265560913451913 1.611985416346e-07 2.34872426661146e-14 3.25546773175917e-11 0.783262783062148
IDO -0.246696183044593 -0.133759408951598 -0.100746224634466 -0.00188825487028411 1.61337155942683e-05 0.59501122043045 0.651171871768436 0.989617587018863
CD63 -0.00367827684410508 0.88642570608477 0.0081082247939024 0.243817275358603 0.915432798396699 4.47231793538302e-15 0.943175477609145 0.0196001071428308
CD11b 0.0521651939955825 1.3206220499202 -0.157263685758815 0.294562850232061 0.0119232911995381 4.52545642024102e-44 0.0937876244171274 0.000110088403738171
CD45RO 0.0298872164245222 1.0458374120588 -0.0716354058975035 0.210951325400671 0.220959300585772 9.77586131223479e-39 0.416521607499797 0.00674280071700321
Beta.catenin 0.119000752968622 0.928835595777078 0.17498220767049 0.0754142597470447 0.0170371302530385 1.22834066490513e-16 0.173167926704581 0.456057878286877
CD45 0.0866155152234396 1.07306953010912 -0.211743656276914 0.309289746082739 0.0268181765887098 6.93125967453592e-39 0.0260843599749512 0.000345372656904181
p53 -0.34898164761689 -0.0504438050592072 -0.0493458279582686 -0.070404590693542 0.00252654274353612 0.853307365948441 0.826997786713921 0.755809555305766
Pan.Keratin -0.0548050907733978 0.950015366607573 -0.011883303101089 0.174966065975448 0.101589722579218 4.18431888698171e-42 0.858458817589161 0.00109141545330569
HLA.DR 0.154988464032335 0.950122823705445 0.150261511657282 0.203642528411044 0.000712304738845012 4.2137539059015e-29 0.0862338169815344 0.0384013685674369
phospho.S6 0.111465902946345 0.717838713804712 0.188582248241263 0.199323679782663 0.329796195694073 5.83034893697177e-09 0.157744128828083 0.0900053914670102
Keratin6 0.0614588419841501 0.870299514858442 0.132893813253625 0.20145258875985 0.226421324212674 1.47219053417424e-10 0.362880434884958 0.0945259440601712
H3K9ac 0.336860002827727 0.994218154395256 0.0103095311033076 0.235636406851163 0.043261885760149 1.75002990747327e-14 0.936412192227745 0.0691798699731504
H3K27me3 0.332209836322685 1.01708838928387 0.139909633275794 0.0312536925620178 0.0326439515281885 4.95595173701065e-22 0.206958873132958 0.781544398793541
MPO -0.11758857742902 0.686539164267433 -0.140621055503473 0.566991225162322 0.171908269373244 1.2517391025218e-18 0.0507208852197997 5.97165181905574e-14
HLA_Class_1 0.255733168529182 0.784180304208342 0.239204715777018 0.250290704903346 8.71821401922149e-05 1.47942258810456e-16 0.0146276829625518 0.0035987639988485
