target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
FoxP3 -0.00985488426510869 0.298140600250288 0.023179467646738 0.0178464677039594 0.746068119275163 0.0260076786797105 0.850301845592029 0.907261871304887
OX40 -0.0269938366047306 -0.03134644566609 -0.0230478960902345 -0.0474288259100462 0.0259539849353964 0.857675035693575 0.88817648645206 0.837535627742972
CD16 -0.0719861604715894 1.00479589436176 0.105167511588884 0.00420713387244773 0.0819300127485022 4.97186436006416e-96 0.0493442286915207 0.929237495909364
Lag3 -0.0103413138728614 0.732775655135919 0.000686777976306012 0.142156919119605 0.800774808161496 5.83517292497201e-11 0.996383227810748 0.268518662841786
PD.L1 0.00176721700682977 1.094248698125 -0.0302172480762064 0.135194919725615 0.935537035646966 2.80493438898314e-81 0.652977220873496 0.0259478892567964
Ki67 -0.0287465746053854 0.543005807478562 0.159123769535609 0.243461760503716 0.358826137388201 3.7256854847801e-05 0.21371084998845 0.0417229523133643
PD1 -0.00989410599391079 0.862520331930228 0.00564587665155993 0.012447313626636 0.758914077940469 1.36279932384694e-28 0.956778039242134 0.898926053358426
CD56 -0.0571846081047145 -0.0436499641926142 -0.0390515828413502 -0.0270697962656214 0.000886541319006144 0.776790310054798 0.786198758025126 0.879059051506549
CD138 -0.016904117614157 0.220905821410061 0.122931789623296 0.646619590270132 0.557641349312424 0.0649706098595279 0.241339605399637 5.56856612881862e-12
CD4 -0.00444608651345467 1.0636292061214 0.0738222314585669 -0.0541518601972857 0.838822676599256 6.19193654192931e-78 0.277172988432242 0.459379791466144
IDO -7.74528022720785e-05 0.63113767818476 0.457424547945685 0.330892118390039 0.997754098644516 2.28206554040883e-11 6.71994707755426e-08 4.5950860809322e-06
CSF.1R -0.0167289664804475 0.878104170095868 0.0529037811837711 0.230394033411978 0.457591938583093 2.02920174804066e-55 0.421228019837954 6.12092163437414e-05
CD20 -0.0366388434834295 0.565660138731429 0.0140558828304394 0.312050005440564 0.35409277003977 1.83899233496982e-07 0.904667104584185 0.000325472739132553
CD31 -0.0228601767950144 0.879691534414191 -0.126223362033901 0.420890999605268 0.415109005619189 3.79532660807515e-12 0.284616257501909 3.15947740283002e-05
EGFR 0.0175853817052641 0.486911444759041 0.27544287541565 0.338310502233161 0.599080123287436 5.23064010509837e-08 0.0113093000049331 0.00337565800939205
CD209 -0.0347225921124025 0.961687051393135 0.110831802441167 0.100692979097565 0.156717000912961 1.21605326366519e-35 0.209267078543037 0.215643340097406
CD63 -0.0278112579268207 1.33861296791757 -0.00724747506371315 0.00233018823182782 0.268945732631208 1.26172044582413e-93 0.917892304927646 0.974540345078766
Keratin17 -0.158078527217503 0.0414040605753794 0.135713584454906 0.207117686182642 0.0231874452987263 0.821156206869518 0.380050290045876 0.228585491768891
MPO -0.126559236560557 1.21619225012594 0.297027567334422 0.108155965372552 0.00175395593237075 4.74181718533945e-82 6.82474599131537e-05 0.147501736256369
HLA.DR -0.31770436579098 0.758653067853327 0.104749774500951 0.61332048237298 3.84126548240997e-11 4.73736257811473e-28 0.197555809492689 8.92951090165448e-18
p53 -0.325288571699569 -0.0194510823448595 -0.0607074058643402 -0.0122058410343634 2.99219792904171e-05 0.905350888259745 0.7929428729454 0.902765923265565
CD45 0.00999546056573729 1.10828484723152 -0.0587009019097815 0.0200571748123207 0.322424475909693 5.22865041826669e-241 0.0450800126143924 0.470441149147723
H3K27me3 -0.0306889829591991 1.21369869177606 0.00376480881133621 -0.0700441462724073 0.156085884397432 4.15008459523981e-101 0.958400009593941 0.307885651986521
CD68 -0.042948169870583 1.1176428132313 0.00494375022074196 0.191029760053465 0.148176505032046 4.95118097051258e-53 0.946427876775275 0.00660901724096685
CD8 -0.00820431797790783 1.11003564413577 -0.0790225036253594 0.0587651438582013 0.772387055321763 6.00619715794449e-52 0.370148402951139 0.480118249939086
CD11c -0.0326842699925437 1.11228527069898 0.0459758196575777 0.0889897143883041 0.163784747349571 1.02710947786999e-97 0.385259877973328 0.0700350125795598
CD45RO -0.0115690383059589 1.09453909155469 0.00113105758926545 -0.0130553145064406 0.524343639511464 3.55062939806778e-195 0.97550258034414 0.717649179184401
CD11b -0.0666004720068073 1.29218513186642 -0.142198240423087 -0.0111259052613483 0.159605025581535 5.79080262994901e-121 0.0174452270834485 0.845075959614133
Beta.catenin -0.0496895933337732 0.879900672039881 0.00966618291227786 0.344375021439497 0.0537922581629427 7.02204437276311e-53 0.884780187886838 5.98844292557413e-11
Keratin6 0.0504610652048468 0.602206638455738 0.332056690355072 0.336174813877012 0.0475075582113246 3.192328925279e-11 0.00049458564410468 0.000124454978099752
H3K9ac -0.0602823523232853 1.0156798335558 0.203366100901107 0.0939806394176756 0.00430254093077664 9.87175331187356e-86 0.00175905187321674 0.0965210142502781
CD3 0.00891130394347466 1.139064723056 -0.0753447974780554 0.0761668255600789 0.546516654920768 6.85089224444663e-142 0.154297171138561 0.126607429593902
phospho.S6 -0.177811680249635 0.714670682778605 0.0117764924889735 0.759613388004275 6.8971007944058e-07 3.05861443505841e-20 0.9002671666249 3.59652733886184e-23
Pan.Keratin -0.0025358130007246 1.03074274869382 -0.0443826422628962 0.226700893180098 0.868684122939736 5.59262768887681e-79 0.481599834826294 9.28033115846631e-05
HLA_Class_1 -0.191887927974492 1.07175015160207 -0.0935065647638498 0.353273460640518 1.15559987639898e-09 9.56211809479662e-76 0.196168886046085 5.66027197599132e-09
