target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
FoxP3 1.07237995314115 8.60167286167124 1.07742329930554 8.33889637533005 0.506271384244854 0.517792939184883
OX40 0.132586319585531 0 0.134941657714176 0 0.506206605306653 NaN
Lag3 1.30341921295814 4.66647577128224 1.30935598553871 4.62500063556963 0.504393325876735 0.505035363036392
CD16 1.06414928431372 60.9141305489562 1.06528299553639 60.8450540947762 0.504657721657544 0.502419467416136
PD1 0.896547387471914 29.4609458916907 0.899779782430597 29.2741905949985 0.50665601183427 0.505251145041749
PD.L1 0.995650544205854 13.3809643793243 0.991578896821259 13.5100072278237 0.482063827229978 0.486343136091507
Ki67 1.22342726255292 11.1695664304954 1.21576305360783 11.8337152698037 0.46052061991903 0.447080426268283
CD11c 0.357326873712342 37.4693225608473 0.358223806859873 37.3310407580172 0.509333734631826 0.504980821412292
IDO 0.302232514673124 1.70927502216914 0.303900043981369 1.24291605017609 0.504844266893395 0.621980988319589
CD56 0.226988396097239 0 0.247889637645954 0 0.562308305764194 NaN
p53 0.100678321041719 0.164605047041061 0.102891454612084 0.710874013227506 0.519641522038317 0.151550610567203
CD4 0.37759620999926 32.4141591624282 0.380477985329998 31.6116265610955 0.520530481145126 0.530401923757804
CD8 0.543401609478137 44.1010092557731 0.546172081400579 43.5817231223556 0.51526750609039 0.515939214631904
CD31 0.780607320968994 3.64083010152898 0.789788606997384 3.41564672386302 0.51526461297004 0.533678802075119
CD63 0.242573924492 19.1844287430609 0.24345333333212 18.9730662227885 0.507673272931869 0.511749304091514
CD209 0.065117931641417 3.13465653749527 0.0660503307117021 2.86841337039555 0.508735798794635 0.524633574490248
Keratin17 0.195519132223774 0.132806443558958 0.194840612322833 2.74205432801512 0.493682503798654 0.0108429311727703
EGFR 0.508999744761106 44.6703132512727 0.504403926542445 46.0027244584663 0.439369785344899 0.415490031564271
HLA.DR 0.435554916269894 31.7453651433482 0.426211381341039 34.6176816460899 0.353659060408517 0.28519914324904
CD68 0.357441373050386 56.9967738459289 0.360925828536211 56.0401518973441 0.536243241349554 0.569832415887441
Beta.catenin 0.806070689588527 51.8359208405042 0.783795652713911 54.672721998949 0.26818596232763 0.16431258737631
CD3 0.30173787985857 64.7116181279432 0.301012780203213 64.8589424052834 0.494039807975533 0.491018466152368
CD45RO 0.27646669477608 82.1225062250998 0.278113047464994 81.9418810555002 0.521904038516752 0.518429327567784
CD45 0.206079997857102 88.7028966510945 0.206242480685605 88.6765462019022 0.503558567459168 0.505713253111714
CD11b 0.233279335889903 2.13479683114942 0.234253178954033 4.1520461418157 0.504252321066604 0.249766216669986
H3K27me3 0.377138785742528 77.286986949121 0.377820267325707 77.2481299280045 0.515801965078824 0.507920899916251
MPO 1.12914628137232 22.9476768460627 1.13277376833911 22.5789015253958 0.516598723611326 0.520509863580726
CSF.1R 0.492781105701543 53.2736971259235 0.493817195398859 53.1402377384841 0.507550810811705 0.504977705369386
CD20 0.0434863922466098 0 0.0436091003441627 0 0.500914093420663 NaN
H3K9ac 0.516305244630988 53.0425972119411 0.512075854130427 53.8333520212981 0.431958081880502 0.439056902012594
Keratin6 0.235642996818328 25.1348081898899 0.223439049397404 32.5902408130283 0.301731748012333 0.0320760142040904
phospho.S6 0.412360008359453 60.6238519226948 0.410222504613141 61.0587017230069 0.473488764721097 0.465622083202882
Pan.Keratin 0.463775115006206 29.8691238761361 0.461937778965822 30.3142217802589 0.481990623029373 0.452298445887151
HLA_Class_1 0.322381278856681 56.3316808608787 0.314845264016513 58.1676594110574 0.3540180804592 0.34598296652872
