target intercept intra juxta.40 para.120 p.intercept p.intra p.juxta.40 p.para.120
CD4 0.0674913678565005 0.921228154024434 0.0864969108750543 0.249551904857473 0.000611184232394412 4.01542634402099e-105 0.126096022193837 5.59584140536337e-05
PD1 -0.154029619088733 -0.0101156099994647 0.0128004664372583 -0.033661917243395 0.000530107570118303 0.924120769616416 0.940306515723799 0.88852559852146
CD11c -0.239257131686787 0.25223995920566 0.0195891837093803 -0.0221534736173556 4.01139526609202e-06 0.000934715917902569 0.711789321577748 0.876181993660494
CD16 -0.225095374231909 0.282027186797482 0.168349605990563 -0.117459318157919 0.00120310746744584 0.000276483341380362 0.0875104078209937 0.51770830477371
CSF.1R -0.24719254070408 -0.0492259661959345 0.0071156240757192 0.341943170859844 1.02330468000269e-05 0.410909996558236 0.80117574213264 0.0289160048933358
CD31 -0.036943375518618 0.476872340798914 -0.0723627327815061 0.295983577100273 0.198859272144127 0.00034776453554307 0.612684909431075 0.0239636443067955
CD45RO 0.00510792393864527 0.889112022537522 -0.0198114033368078 0.144817169706464 0.902946526529164 5.87088266505816e-66 0.78341829294488 0.128661704577666
CD56 -0.0671747215042576 -0.0983721785928962 -0.130445130564545 0.0508365922289022 0.00168257237853082 0.525654571368374 0.52240085368751 0.813188918370297
CD138 0.0291063863686417 0.229650480933949 0.0570972729547092 0.825118814321408 0.303434280358125 0.0127125938551804 0.359268971880031 1.70944338426297e-28
Ki67 -0.219315624790834 -0.00373650960884072 -0.312277453791972 0.250320102183306 0.000179410341236991 0.985993911452693 0.0176438361747822 0.106991328443179
CD11b -0.00840267471894176 0.663067064221975 0.105748730280974 0.189793441940069 0.73158323898816 1.31945357475615e-20 0.0718889502757714 0.112122415020784
CD8 -0.0324899501757925 0.754559420728118 -0.125284611071308 0.241026395355578 0.441129190838495 8.59160201047347e-35 0.111279111686448 0.0641391555813368
Pan.Keratin 0.00258374578950155 0.945536891690652 0.00604168801597152 0.105194433464672 0.862100377836939 1.2121956376733e-105 0.895235067417856 0.0878608052197195
CD68 -0.0851415291541004 0.618494677286195 0.0803341197356827 -0.204857641106122 0.0324415015847502 2.09201258638251e-26 0.557088152628108 0.255697537377513
CD20 -0.0170283849527464 0.746783771958413 0.0393192366925174 0.318150101034247 0.42851772422228 1.03975439091656e-93 0.351323723776354 6.92866370132899e-12
MPO -0.0390594820068505 0.653290746190837 0.276666894295369 -0.248856511665634 0.0194715177858605 7.63657929964963e-28 1.70927983192781e-06 0.034444928112213
CD3 -0.0311639472413246 0.927326895749169 0.042004967545229 -0.123017176699989 0.0775300171501655 1.57115129676886e-147 0.309038049440261 0.0409845276441212
CD45 -0.0041365096570336 0.896325713588278 -0.0102429283984668 0.0849084674542672 0.746901064922004 9.32731055988049e-160 0.790695437230249 0.0451091517487508
HLA.DR -0.0282190682648166 0.817913830316771 0.1087295147827 0.0114625340261971 0.18578616790839 2.96805841126108e-82 0.000711643278511654 0.865100850579344
H3K27me3 0.0104743574160854 0.911642448031953 0.0314001699553111 -0.0493891844050875 0.546801569780352 1.47741583796175e-125 0.578399014947935 0.43322191839761
CD63 -0.00877584888733121 0.148527667331274 0.164376389434371 0.512541873734612 0.717433622763121 0.0590088808996768 0.101051916512988 5.38907442158198e-07
H3K9ac 0.0341072049845009 0.827309338018956 0.111263924030771 0.208743821999426 0.115188822764461 4.5398324225681e-87 0.0346067000866634 0.000473334762723555
Keratin6 0.0284282324424807 0.935842527266916 0.0687645889534242 0.0779026247798144 0.180398268503074 7.89353941533325e-96 0.210888769069075 0.251685455658414
phospho.S6 0.0222012845864431 0.9275435708197 0.044779392148076 0.0680992246994785 0.302956679453389 5.44897178165155e-109 0.292824894960473 0.210005465491822
HLA_Class_1 0.0457317415321195 0.832553432460298 0.0734215998673506 0.167106182293828 0.0668730133770576 2.06436624329541e-92 0.124484330473722 0.000538584692964126
