target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
FoxP3 0.393114878749983 0.762308657736129 0.460911647387938 0.546636967787326 0.614094795805205 0.595761338853043
IDO 0.786581174595648 6.70819275163725 0.789100271823699 6.73487847685708 0.507768154258256 0.49696183036853
Ki67 1.22306813928251 0.120144759348716 1.22139544520025 1.02112303811291 0.498174605319075 0.0702306636418322
CD163 0.0794097034983063 0 0.0798353482863959 0.1015170591422 0.501852238580173 0.171718198068957
CD20 0.0711337137185972 0.312338250675971 0.0719493503505323 0.257206813817604 0.507684867588147 0.553407444250218
PD1 1.09535510267152 30.8857442918533 1.10219638134886 30.7992600154831 0.52220576037371 0.503423095422504
CD11b 1.09551349872483 43.5402867116731 1.10002119336678 43.1627662705918 0.509878079908007 0.515232935011562
H3K27me3 0.782752685271857 58.2777047051665 0.771622481538719 59.558168365488 0.427353039793755 0.408361548744108
Lag3 2.18577430789074 16.4440944359675 2.18215513435024 16.3493963551488 0.498084752991061 0.504547084917212
CD68 0.938263618033454 23.6045533492439 0.951567391392173 23.3367153006175 0.563676318782857 0.513798006912918
Keratin17 0.142797878027769 6.93356189581558 0.147113026502516 7.12743810388528 0.534809991238518 0.479746229960599
p53 0.224385831556414 1.28484151735853 0.224464683805897 1.51191368703605 0.501053940848572 0.390787671193647
CD209 0.0750370720863755 0.927703375360445 0.0751253771692912 0.808791743368522 0.500760737827973 0.562644900474469
CD31 0.693395672109345 5.32300159460704 0.694130800654009 4.73267037615148 0.502800341156108 0.598643071015731
phospho.S6 0.905779989359231 12.2039593120855 0.842765131957855 18.2509682824186 0.304640535036608 0.101738803402118
CD45 0.332441162762363 81.3571313003663 0.341660568063082 80.0198471592995 0.633485840445765 0.647478060006945
CD4 0.44512871768126 54.159813533793 0.446910400249933 53.9043733832639 0.512715388822749 0.507377734371791
CSF.1R 0.548560990627039 33.6295833980853 0.549672166078028 33.7579179298372 0.506568613091661 0.494083257418389
CD63 0.870965416494737 22.0173146685525 0.87197266797589 21.2623595037438 0.502859255752744 0.553722813254696
Beta.catenin 0.658126586011455 50.7990721925424 0.657638426328999 50.8653238490425 0.494098955892247 0.494011787934985
CD11c 0.618871429304727 42.7219147685472 0.669358694735556 38.7732803444983 0.682042202869804 0.65259562709602
PD.L1 0.838856961633952 35.8200097955869 0.837255542828608 35.8750990416322 0.493877632124526 0.49685514725019
H3K9ac 0.604816038882674 35.8124088052377 0.581566261768113 40.3178174751237 0.325242748117075 0.27280481904901
MPO 0.75947577550419 6.56547476485498 0.764924402057615 6.85868375322341 0.507333934088483 0.480060475653094
CD16 1.40321395101489 58.2860305076599 1.5095159947985 52.2039971024196 0.665523867580096 0.686914721564004
CD8 0.74109398791305 46.5175129359201 0.734276994333322 47.1585812508052 0.448215447500564 0.480662254871359
HLA.DR 0.603664244345697 41.6660146638232 0.615966017792146 38.2388481094536 0.638190334550308 0.734207984433072
CD45RO 0.438975964605331 79.2367260782632 0.448046059975401 78.3554696115998 0.579943756075729 0.586567212031324
CD138 0.882339659117161 0.286068701941865 0.850792759250507 6.02351828095781 0.396369527419444 0.00580269002510871
EGFR 0.678688728312994 43.4559571772941 0.682689770638669 43.0029384873057 0.531849980340532 0.527490300060328
Pan.Keratin 0.481111950145355 67.2927937103065 0.475324912424736 68.5266000501752 0.434414674569109 0.40640028489003
Keratin6 0.419556465571052 54.001590411811 0.423892104111556 51.439916928108 0.530156985758453 0.602176226780277
CD56 0.0846230243430213 0 0.0863490260935957 0.488202145496881 0.509208374950248 0.171718198068957
CD3 0.309269952021263 69.357751202073 0.308616761300364 69.5369292567619 0.493664274870243 0.491894822759057
HLA_Class_1 0.423228595762966 54.5915759793461 0.417251430690221 57.90304036878 0.458892899694043 0.362784921265066
