target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
Ki67 0.0765571158905445 0 0.0766243404597301 0 0.500369982533404 NaN
PD1 0.599138380704947 2.40244616926807 0.595743440671863 3.8541683238988 0.48995050675586 0.283405565567688
PD.L1 0.178448470516545 3.86021647737802 0.178032778403904 4.33206101106629 0.496779653469872 0.433126670382682
CD138 0.0194636781677095 0 0.0195876677529464 0 0.50279190694099 NaN
CD4 0.757194529203077 67.8239644867261 0.758012903333548 67.819471904911 0.506889818669868 0.500502671209564
EGFR 0.0243093856083003 0.0166638729466517 0.0243911148766505 0 0.502135052868346 0.828281801931043
CD163 0.234544284171655 0 0.238699134137155 0 0.507027352491061 NaN
CD209 0.0945835355231098 1.75504793507751 0.0976680372902588 4.69465883670343 0.538098083225122 0.164943719133163
CD31 0.565210607575621 11.6825084231515 0.565812228186716 14.0248887898086 0.502543263234418 0.375111582169617
CD16 0.0290529846667441 0 0.0293606777225441 0.221421826597404 0.509163616720927 0.0861353687917544
IDO 0.117106982745697 2.90269688612323 0.11891873324993 2.70781029241399 0.518053777824708 0.532276977649633
CD68 0.491941177212704 7.95063094700155 0.487091339776195 8.72364533349356 0.460905770462398 0.418329314927881
OX40 0.0829568512798811 0 0.0840300762539017 0 0.506817824919855 NaN
p53 0.0616405837563447 13.3996319677663 0.0618643686121308 20.6178956823894 0.505077017851614 0.26136273632613
CD8 0.862695606018274 43.3351813995346 0.865781610664473 42.8186861621484 0.520758733707482 0.550461044167236
Keratin17 0.278699630076153 38.7243002270533 0.28193133894453 36.9911125136634 0.516309023763818 0.553864462128181
CD11c 0.993829038505194 19.1991413310161 0.964968604772171 23.9288049856163 0.29516447775794 0.215776969885949
MPO 0.128353234245836 0 0.128716531265396 0 0.500951420048731 NaN
CD45RO 0.586746831118542 82.0930736085874 0.585105720468908 82.1752391296483 0.477962420919588 0.472474097906897
CSF.1R 0.692047966610921 58.3139721674478 0.676191102444583 60.2881149537607 0.307935221292581 0.2018476564745
HLA.DR 0.649874387694676 82.0130884813807 0.649319359861101 82.0550272285575 0.484200212312364 0.480740645685089
H3K9ac 0.258787191553956 78.994843512896 0.258383660873418 79.0489246097748 0.490023983517208 0.491125112587914
H3K27me3 0.304755745177739 88.2770110491549 0.305391320736212 88.2273945383778 0.518578957029162 0.521047249669692
CD63 0.382357067972756 0.269045375960895 0.38348039670839 1.79571713443041 0.505594107032127 0.0611939798755742
Beta.catenin 0.335385993084551 67.9533630077724 0.328643050751307 69.2161582317135 0.381936532663115 0.378259902734999
Keratin6 0.19821717238761 71.4868703098164 0.188147710248779 73.8264502118098 0.349609326778364 0.3408422133609
CD3 0.463274574348942 84.0884849715882 0.46415264056422 84.0423196466467 0.514313882464056 0.510474598460248
Pan.Keratin 0.194172432723686 80.2338550358563 0.198294868046626 79.5507044767941 0.557669862449476 0.545347855334151
CD20 0.813268153711256 80.1330197729895 0.736703824414699 83.7748553602952 0.0534495904792604 0.043153878390964
CD11b 0.628175737724327 75.7405720252858 0.632244097414103 75.4505680562373 0.523641301490068 0.526737910164583
phospho.S6 0.17944673645586 86.2977640339588 0.179001272854227 86.3343913545148 0.48419739289902 0.492012507224744
HLA_Class_1 0.342207563141711 67.0450741779269 0.33874974921592 67.6722791724861 0.381135870197856 0.405517409514618
CD45 0.279202084969435 90.5140006275161 0.280058091496811 90.4568677944795 0.542397656203694 0.533653040513318
